season,round,circuit_id,driver,date_of_birth,nationality,constructor,grid,time,status,points,podium
2015,7,villeneuve,nasr,1992-08-21,Brazilian,sauber,14,,+2 Laps,0.0,16
2015,7,villeneuve,stevens,1991-06-28,British,manor,17,,+4 Laps,0.0,17
2015,7,villeneuve,merhi,1991-03-22,Spanish,manor,16,,Retired,0.0,18
2015,7,villeneuve,button,1980-01-19,British,mclaren,20,,Retired,0.0,19
2015,7,villeneuve,alonso,1981-07-29,Spanish,mclaren,13,,Engine,0.0,20
2015,8,red_bull_ring,rosberg,1985-06-27,German,mercedes,2,5416930.0,Finished,25.0,1
2015,8,red_bull_ring,hamilton,1985-01-07,British,mercedes,1,5425730.0,Finished,18.0,2
2015,8,red_bull_ring,massa,1981-04-25,Brazilian,williams,4,5434503.0,Finished,15.0,3
2015,8,red_bull_ring,vettel,1987-07-03,German,ferrari,3,5435111.0,Finished,12.0,4
2015,8,red_bull_ring,bottas,1989-08-28,Finnish,williams,6,5470534.0,Finished,10.0,5
2015,8,red_bull_ring,hulkenberg,1987-08-19,German,force_india,5,5481005.0,Finished,8.0,6
2015,8,red_bull_ring,maldonado,1985-03-09,Venezuelan,lotus_f1,10,,+1 Lap,6.0,7
2015,8,red_bull_ring,max_verstappen,1997-09-30,Dutch,toro_rosso,7,,+1 Lap,4.0,8
2015,8,red_bull_ring,perez,1990-01-26,Mexican,force_india,13,,+1 Lap,2.0,9
2015,8,red_bull_ring,ricciardo,1989-07-01,Australian,red_bull,18,,+1 Lap,1.0,10
2015,8,red_bull_ring,nasr,1992-08-21,Brazilian,sauber,8,,+1 Lap,0.0,11
2015,8,red_bull_ring,kvyat,1994-04-26,Russian,red_bull,15,,+1 Lap,0.0,12
2015,8,red_bull_ring,ericsson,1990-09-02,Swedish,sauber,11,,+2 Laps,0.0,13
2015,8,red_bull_ring,merhi,1991-03-22,Spanish,manor,16,,+3 Laps,0.0,14
2015,8,red_bull_ring,grosjean,1986-04-17,French,lotus_f1,9,,Gearbox,0.0,15
2015,8,red_bull_ring,sainz,1994-09-01,Spanish,toro_rosso,12,,Power loss,0.0,16
2015,8,red_bull_ring,button,1980-01-19,British,mclaren,20,,Retired,0.0,17
2015,8,red_bull_ring,stevens,1991-06-28,British,manor,17,,Oil leak,0.0,18
2015,8,red_bull_ring,raikkonen,1979-10-17,Finnish,ferrari,14,,Collision,0.0,19
2015,8,red_bull_ring,alonso,1981-07-29,Spanish,mclaren,19,,Collision,0.0,20
2015,9,silverstone,hamilton,1985-01-07,British,mercedes,1,5487729.0,Finished,25.0,1
2015,9,silverstone,rosberg,1985-06-27,German,mercedes,2,5498685.0,Finished,18.0,2
2015,9,silverstone,vettel,1987-07-03,German,ferrari,6,5513172.0,Finished,15.0,3
2015,9,silverstone,massa,1981-04-25,Brazilian,williams,3,5524568.0,Finished,12.0,4
2015,9,silverstone,bottas,1989-08-28,Finnish,williams,4,5550923.0,Finished,10.0,5
2015,9,silverstone,kvyat,1994-04-26,Russian,red_bull,7,5551684.0,Finished,8.0,6
2015,9,silverstone,hulkenberg,1987-08-19,German,force_india,9,5566473.0,Finished,6.0,7
2015,9,silverstone,raikkonen,1979-10-17,Finnish,ferrari,5,,+1 Lap,4.0,8
2015,9,silverstone,perez,1990-01-26,Mexican,force_india,11,,+1 Lap,2.0,9
2015,9,silverstone,alonso,1981-07-29,Spanish,mclaren,17,,+1 Lap,1.0,10
2015,9,silverstone,ericsson,1990-09-02,Swedish,sauber,15,,+1 Lap,0.0,11
2015,9,silverstone,merhi,1991-03-22,Spanish,manor,20,,+3 Laps,0.0,12
2015,9,silverstone,stevens,1991-06-28,British,manor,19,,+3 Laps,0.0,13
2015,9,silverstone,sainz,1994-09-01,Spanish,toro_rosso,8,,Electrical,0.0,14
2015,9,silverstone,ricciardo,1989-07-01,Australian,red_bull,10,,Electrical,0.0,15
2015,9,silverstone,max_verstappen,1997-09-30,Dutch,toro_rosso,13,,Spun off,0.0,16
2015,9,silverstone,grosjean,1986-04-17,French,lotus_f1,12,,Collision,0.0,17
2015,9,silverstone,maldonado,1985-03-09,Venezuelan,lotus_f1,14,,Collision,0.0,18
2015,9,silverstone,button,1980-01-19,British,mclaren,18,,Collision,0.0,19
2015,9,silverstone,nasr,1992-08-21,Brazilian,sauber,16,,Gearbox,0.0,20
2015,10,hungaroring,vettel,1987-07-03,German,ferrari,3,6369985.0,Finished,25.0,1
