season,round,lap,driver,position,time
2014,1,40,raikkonen,9,1:33.766
2014,1,40,kvyat,10,1:33.987
2014,1,40,perez,11,1:33.601
2014,1,40,grosjean,12,1:35.151
2014,1,40,sutil,13,1:34.566
2014,1,40,gutierrez,14,1:34.774
2014,1,40,chilton,15,1:38.893
2014,1,40,jules_bianchi,16,1:37.637
2014,1,41,rosberg,1,1:33.243
2014,1,41,ricciardo,2,1:33.557
2014,1,41,kevin_magnussen,3,1:33.144
2014,1,41,button,4,1:33.918
2014,1,41,alonso,5,1:34.092
2014,1,41,hulkenberg,6,1:34.857
2014,1,41,vergne,7,1:34.791
2014,1,41,bottas,8,1:33.919
2014,1,41,raikkonen,9,1:33.883
2014,1,41,kvyat,10,1:33.704
2014,1,41,perez,11,1:33.975
2014,1,41,grosjean,12,1:35.327
2014,1,41,sutil,13,1:34.564
2014,1,41,gutierrez,14,1:34.488
2014,1,41,chilton,15,1:59.123
2014,1,41,jules_bianchi,16,1:35.281
2014,1,42,rosberg,1,1:33.286
2014,1,42,ricciardo,2,1:33.251
2014,1,42,kevin_magnussen,3,1:33.742
2014,1,42,button,4,1:33.797
2014,1,42,alonso,5,1:34.528
2014,1,42,hulkenberg,6,1:34.969
2014,1,42,vergne,7,1:35.009
2014,1,42,bottas,8,1:33.858
2014,1,42,raikkonen,9,1:33.934
2014,1,42,kvyat,10,1:33.854
2014,1,42,perez,11,1:34.013
2014,1,42,grosjean,12,1:34.802
2014,1,42,sutil,13,1:34.802
2014,1,42,gutierrez,14,1:35.727
2014,1,42,chilton,15,1:44.098
2014,1,42,jules_bianchi,16,1:37.302
2014,1,43,rosberg,1,1:32.672
2014,1,43,ricciardo,2,1:33.902
2014,1,43,kevin_magnussen,3,1:33.718
2014,1,43,button,4,1:33.569
2014,1,43,alonso,5,1:34.353
2014,1,43,hulkenberg,6,1:34.590
2014,1,43,vergne,7,1:34.238
2014,1,43,bottas,8,1:34.057
2014,1,43,raikkonen,9,1:34.141
2014,1,43,kvyat,10,1:34.461
2014,1,43,perez,11,1:34.176
2014,1,43,grosjean,12,1:35.171
2014,1,43,sutil,13,1:34.869
2014,1,43,gutierrez,14,1:35.408
2014,1,43,chilton,15,1:36.838
2014,1,43,jules_bianchi,16,1:37.158
2014,1,44,rosberg,1,1:32.786
2014,1,44,ricciardo,2,1:33.292
2014,1,44,kevin_magnussen,3,1:33.112
2014,1,44,button,4,1:33.358
2014,1,44,alonso,5,1:33.446
2014,1,44,hulkenberg,6,1:34.296
2014,1,44,vergne,7,1:34.379
2014,1,44,bottas,8,1:34.419
2014,1,44,raikkonen,9,1:34.178
2014,1,44,kvyat,10,1:34.730
2014,1,44,perez,11,1:34.254
2014,1,44,sutil,12,1:35.125
2014,1,44,gutierrez,13,1:35.605
2014,1,44,chilton,14,1:37.373
2014,1,44,jules_bianchi,15,1:37.024
2014,1,45,rosberg,1,1:34.137
2014,1,45,ricciardo,2,1:33.942
2014,1,45,kevin_magnussen,3,1:34.356
2014,1,45,button,4,1:33.954
2014,1,45,alonso,5,1:34.019
2014,1,45,hulkenberg,6,1:34.330
2014,1,45,vergne,7,1:34.352
2014,1,45,bottas,8,1:34.518
2014,1,45,raikkonen,9,1:34.504
2014,1,45,kvyat,10,1:35.129
2014,1,45,perez,11,1:34.483
2014,1,45,sutil,12,1:35.207
2014,1,45,gutierrez,13,1:34.708
2014,1,45,chilton,14,1:38.085
2014,1,45,jules_bianchi,15,1:35.618
2014,1,46,rosberg,1,1:33.148
2014,1,46,ricciardo,2,1:34.683
2014,1,46,kevin_magnussen,3,1:34.404
2014,1,46,button,4,1:33.775
2014,1,46,alonso,5,1:33.820
2014,1,46,hulkenberg,6,1:34.586
2014,1,46,bottas,7,1:34.339
2014,1,46,vergne,8,1:35.110
2014,1,46,raikkonen,9,1:34.494
2014,1,46,kvyat,10,1:35.005
2014,1,46,perez,11,1:34.254
2014,1,46,sutil,12,1:35.177
2014,1,46,gutierrez,13,1:34.595
2014,1,46,chilton,14,1:36.633
2014,1,46,jules_bianchi,15,1:36.422
2014,1,47,rosberg,1,1:33.498
2014,1,47,ricciardo,2,1:35.255
2014,1,47,kevin_magnussen,3,1:35.249
2014,1,47,button,4,1:33.539
2014,1,47,alonso,5,1:33.812
2014,1,47,hulkenberg,6,1:34.600
2014,1,47,bottas,7,1:34.578
2014,1,47,vergne,8,1:35.825
2014,1,47,raikkonen,9,1:34.957
2014,1,47,kvyat,10,1:34.946
2014,1,47,perez,11,1:34.994
2014,1,47,sutil,12,1:35.199
2014,1,47,gutierrez,13,1:34.788
2014,1,47,chilton,14,1:36.939
2014,1,47,jules_bianchi,15,1:36.799
2014,1,48,rosberg,1,1:32.704
2014,1,48,ricciardo,2,1:33.740
2014,1,48,kevin_magnussen,3,1:33.866
2014,1,48,button,4,1:33.326
2014,1,48,alonso,5,1:32.987
2014,1,48,hulkenberg,6,1:34.316
2014,1,48,bottas,7,1:33.700
2014,1,48,vergne,8,1:34.739
2014,1,48,raikkonen,9,1:34.494
2014,1,48,kvyat,10,1:35.189
2014,1,48,perez,11,1:34.686
2014,1,48,sutil,12,1:35.004
2014,1,48,gutierrez,13,1:35.094
2014,1,48,chilton,14,1:40.071
2014,1,48,jules_bianchi,15,1:36.831
2014,1,49,rosberg,1,1:32.800
2014,1,49,ricciardo,2,1:33.066
2014,1,49,kevin_magnussen,3,1:32.997
2014,1,49,button,4,1:33.373
2014,1,49,alonso,5,1:33.520
2014,1,49,hulkenberg,6,1:34.258
2014,1,49,bottas,7,1:33.482
2014,1,49,vergne,8,1:35.040
2014,1,49,raikkonen,9,1:35.142
2014,1,49,kvyat,10,1:34.374
2014,1,49,perez,11,1:34.925
2014,1,49,sutil,12,1:35.579
2014,1,49,gutierrez,13,1:35.291
2014,1,49,chilton,14,1:38.982
2014,1,49,jules_bianchi,15,1:35.702
2014,1,50,rosberg,1,1:32.757
2014,1,50,ricciardo,2,1:33.231
2014,1,50,kevin_magnussen,3,1:32.987
2014,1,50,button,4,1:33.440
2014,1,50,alonso,5,1:33.468
2014,1,50,hulkenberg,6,1:34.570
2014,1,50,bottas,7,1:34.553
2014,1,50,vergne,8,1:34.858
2014,1,50,raikkonen,9,1:35.259
2014,1,50,kvyat,10,1:34.516
2014,1,50,perez,11,1:35.395
2014,1,50,sutil,12,1:35.236
2014,1,50,gutierrez,13,1:37.340
2014,1,50,chilton,14,1:36.592
2014,1,51,rosberg,1,1:33.863
2014,1,51,ricciardo,2,1:33.335
2014,1,51,kevin_magnussen,3,1:33.152
2014,1,51,button,4,1:33.549
2014,1,51,alonso,5,1:33.844
2014,1,51,hulkenberg,6,1:33.732
2014,1,51,bottas,7,1:33.628
2014,1,51,vergne,8,1:34.757
2014,1,51,raikkonen,9,1:34.396
2014,1,51,kvyat,10,1:34.402
2014,1,51,perez,11,1:35.098
2014,1,51,sutil,12,1:36.380
2014,1,51,gutierrez,13,1:35.605
2014,1,51,chilton,14,1:37.126
2014,1,52,rosberg,1,1:33.001
2014,1,52,ricciardo,2,1:33.149
2014,1,52,kevin_magnussen,3,1:33.307
2014,1,52,button,4,1:33.551
2014,1,52,alonso,5,1:33.661
2014,1,52,bottas,6,1:34.190
2014,1,52,hulkenberg,7,1:35.885
2014,1,52,vergne,8,1:34.381
2014,1,52,raikkonen,9,1:34.545
2014,1,52,kvyat,10,1:34.529
2014,1,52,perez,11,1:35.328
2014,1,52,sutil,12,1:34.934
2014,1,52,gutierrez,13,1:34.829
2014,1,52,chilton,14,1:36.378
2014,1,53,rosberg,1,1:33.026
2014,1,53,ricciardo,2,1:33.468
2014,1,53,kevin_magnussen,3,1:34.237
2014,1,53,button,4,1:33.453
2014,1,53,alonso,5,1:33.078
2014,1,53,bottas,6,1:34.118
2014,1,53,hulkenberg,7,1:34.222
2014,1,53,raikkonen,8,1:34.802
2014,1,53,vergne,9,1:36.361
2014,1,53,kvyat,10,1:34.615
2014,1,53,perez,11,1:35.467
2014,1,53,sutil,12,1:34.626
2014,1,53,gutierrez,13,1:35.677
2014,1,53,chilton,14,1:35.975
2014,1,54,rosberg,1,1:33.052
2014,1,54,ricciardo,2,1:33.425
2014,1,54,kevin_magnussen,3,1:33.771
2014,1,54,button,4,1:33.668
2014,1,54,alonso,5,1:33.233
2014,1,54,bottas,6,1:33.269
2014,1,54,hulkenberg,7,1:34.830
2014,1,54,raikkonen,8,1:33.922
2014,1,54,vergne,9,1:34.676
2014,1,54,kvyat,10,1:34.768
2014,1,54,perez,11,1:35.819
2014,1,54,sutil,12,1:34.594
2014,1,54,gutierrez,13,1:35.111
2014,1,54,chilton,14,1:36.626
2014,1,55,rosberg,1,1:33.185
2014,1,55,ricciardo,2,1:33.367
2014,1,55,kevin_magnussen,3,1:33.441
2014,1,55,button,4,1:33.692
2014,1,55,alonso,5,1:33.347
2014,1,55,bottas,6,1:32.965
2014,1,55,hulkenberg,7,1:33.530
2014,1,55,raikkonen,8,1:33.746
2014,1,55,vergne,9,1:34.481
2014,1,55,kvyat,10,1:34.427
2014,1,55,perez,11,1:36.080
2014,1,55,sutil,12,1:34.627
2014,1,55,gutierrez,13,1:35.840
2014,1,55,chilton,14,1:35.635
2014,1,56,rosberg,1,1:33.309
2014,1,56,ricciardo,2,1:33.475
2014,1,56,kevin_magnussen,3,1:33.125
2014,1,56,button,4,1:33.391
2014,1,56,alonso,5,1:32.616
2014,1,56,bottas,6,1:32.568
2014,1,56,hulkenberg,7,1:33.210
2014,1,56,raikkonen,8,1:33.691
2014,1,56,vergne,9,1:34.366
2014,1,56,kvyat,10,1:35.883
2014,1,56,perez,11,1:39.293
2014,1,56,sutil,12,1:34.743
2014,1,56,gutierrez,13,1:35.795
2014,1,57,rosberg,1,1:33.857
2014,1,57,ricciardo,2,1:34.210
2014,1,57,kevin_magnussen,3,1:34.698
2014,1,57,button,4,1:33.186
2014,1,57,alonso,5,1:35.034
2014,1,57,bottas,6,1:34.671
2014,1,57,hulkenberg,7,1:33.398
2014,1,57,raikkonen,8,1:35.036
2014,1,57,vergne,9,1:34.931
2014,1,57,kvyat,10,1:35.813
2014,1,57,perez,11,1:37.436
2014,2,1,hamilton,1,1:51.824
2014,2,1,rosberg,2,1:53.894
2014,2,1,ricciardo,3,1:54.677
2014,2,1,vettel,4,1:55.012
2014,2,1,alonso,5,1:56.440
2014,2,1,hulkenberg,6,1:56.866
2014,2,1,raikkonen,7,1:58.121
2014,2,1,kevin_magnussen,8,1:58.557
2014,2,1,button,9,1:59.008
2014,2,1,massa,10,1:59.770
2014,2,1,gutierrez,11,2:00.771
2014,2,1,bottas,12,2:00.897
2014,2,1,kvyat,13,2:01.550
2014,2,1,grosjean,14,2:02.152
2014,2,1,sutil,15,2:02.404
2014,2,1,kobayashi,16,2:03.046
2014,2,1,ericsson,17,2:04.378
2014,2,1,vergne,18,2:04.803
2014,2,1,chilton,19,2:05.315
2014,2,1,maldonado,20,2:09.980
2014,2,1,jules_bianchi,21,3:08.057
2014,2,2,hamilton,1,1:47.501
2014,2,2,rosberg,2,1:48.713
2014,2,2,ricciardo,3,1:48.779
2014,2,2,vettel,4,1:48.859
2014,2,2,alonso,5,1:49.154
2014,2,2,hulkenberg,6,1:49.469
2014,2,2,kevin_magnussen,7,1:51.143
2014,2,2,button,8,1:50.885
2014,2,2,massa,9,1:50.421
2014,2,2,bottas,10,1:49.601
2014,2,2,gutierrez,11,1:50.638
2014,2,2,kvyat,12,1:50.624
2014,2,2,grosjean,13,1:51.014
2014,2,2,sutil,14,1:52.329
2014,2,2,kobayashi,15,1:52.778
2014,2,2,ericsson,16,1:52.097
2014,2,2,chilton,17,1:52.486
2014,2,2,vergne,18,1:56.550
2014,2,2,maldonado,19,1:53.126
2014,2,2,raikkonen,20,2:30.743
2014,2,2,jules_bianchi,21,2:44.320
2014,2,3,hamilton,1,1:47.763
2014,2,3,rosberg,2,1:48.579
2014,2,3,ricciardo,3,1:48.881
2014,2,3,vettel,4,1:48.744
2014,2,3,alonso,5,1:48.219
2014,2,3,hulkenberg,6,1:48.913
2014,2,3,button,7,1:49.596
2014,2,3,massa,8,1:50.797
2014,2,3,kevin_magnussen,9,1:51.476
2014,2,3,bottas,10,1:51.100
2014,2,3,gutierrez,11,1:50.943
2014,2,3,kvyat,12,1:50.737
2014,2,3,grosjean,13,1:50.371
2014,2,3,sutil,14,1:49.803
2014,2,3,kobayashi,15,1:51.113
2014,2,3,ericsson,16,1:50.817
2014,2,3,chilton,17,1:51.207
2014,2,3,maldonado,18,1:52.005
2014,2,3,vergne,19,2:29.878
2014,2,3,raikkonen,20,2:09.402
2014,2,3,jules_bianchi,21,1:51.480
2014,2,4,hamilton,1,1:48.375
2014,2,4,rosberg,2,1:48.255
2014,2,4,vettel,3,1:48.215
2014,2,4,ricciardo,4,1:49.060
2014,2,4,alonso,5,1:48.801
2014,2,4,hulkenberg,6,1:48.835
2014,2,4,button,7,1:49.338
2014,2,4,kevin_magnussen,8,1:50.511
2014,2,4,massa,9,1:51.255
2014,2,4,bottas,10,1:50.994
2014,2,4,gutierrez,11,1:51.280
2014,2,4,kvyat,12,1:50.955
2014,2,4,grosjean,13,1:51.245
2014,2,4,sutil,14,1:50.586
2014,2,4,kobayashi,15,1:50.479
2014,2,4,ericsson,16,1:50.951
2014,2,4,chilton,17,1:51.364
2014,2,4,maldonado,18,1:51.805
2014,2,4,vergne,19,1:48.527
2014,2,4,raikkonen,20,1:47.776
2014,2,4,jules_bianchi,21,1:51.473
2014,2,5,hamilton,1,1:47.428
2014,2,5,rosberg,2,1:47.753
2014,2,5,vettel,3,1:48.338
2014,2,5,ricciardo,4,1:48.535
2014,2,5,alonso,5,1:48.527
2014,2,5,hulkenberg,6,1:49.010
2014,2,5,button,7,1:49.051
2014,2,5,kevin_magnussen,8,1:49.922
2014,2,5,massa,9,1:49.740
2014,2,5,bottas,10,1:49.825
2014,2,5,kvyat,11,1:49.889
2014,2,5,gutierrez,12,1:51.333
2014,2,5,grosjean,13,1:50.789
2014,2,5,sutil,14,1:51.252
2014,2,5,kobayashi,15,1:50.993
2014,2,5,ericsson,16,1:50.786
2014,2,5,chilton,17,1:51.445
2014,2,5,maldonado,18,1:51.683
2014,2,5,vergne,19,1:48.676
2014,2,5,raikkonen,20,1:48.388
2014,2,5,jules_bianchi,21,1:51.603
2014,2,6,hamilton,1,1:47.532
2014,2,6,rosberg,2,1:47.321
2014,2,6,vettel,3,1:48.034
2014,2,6,ricciardo,4,1:48.271
2014,2,6,alonso,5,1:48.139
2014,2,6,hulkenberg,6,1:48.639
2014,2,6,button,7,1:48.545
2014,2,6,kevin_magnussen,8,1:49.579
2014,2,6,massa,9,1:49.821
2014,2,6,bottas,10,1:50.065
2014,2,6,kvyat,11,1:49.844
2014,2,6,gutierrez,12,1:49.959
2014,2,6,grosjean,13,1:50.115
2014,2,6,sutil,14,1:50.406
2014,2,6,kobayashi,15,1:50.353
2014,2,6,ericsson,16,1:50.952
2014,2,6,chilton,17,1:51.096
2014,2,6,maldonado,18,1:50.929
2014,2,6,vergne,19,1:49.152
2014,2,6,raikkonen,20,1:48.309
2014,2,6,jules_bianchi,21,1:51.686
2014,2,7,hamilton,1,1:47.048
2014,2,7,rosberg,2,1:47.743
2014,2,7,vettel,3,1:48.318
2014,2,7,ricciardo,4,1:48.127
2014,2,7,alonso,5,1:48.317
2014,2,7,hulkenberg,6,1:48.668
2014,2,7,button,7,1:48.898
2014,2,7,kevin_magnussen,8,1:49.510
2014,2,7,massa,9,1:49.437
2014,2,7,bottas,10,1:49.418
2014,2,7,kvyat,11,1:49.880
2014,2,7,gutierrez,12,1:50.004
2014,2,7,grosjean,13,1:50.198
2014,2,7,sutil,14,1:50.091
2014,2,7,kobayashi,15,1:50.771
2014,2,7,ericsson,16,1:51.073
2014,2,7,chilton,17,1:50.485
2014,2,7,maldonado,18,1:59.079
2014,2,7,vergne,19,1:49.012
2014,2,7,raikkonen,20,1:48.454
2014,2,7,jules_bianchi,21,1:52.576
2014,2,8,hamilton,1,1:47.494
2014,2,8,rosberg,2,1:47.999
2014,2,8,vettel,3,1:48.195
2014,2,8,ricciardo,4,1:48.466
2014,2,8,alonso,5,1:48.347
2014,2,8,hulkenberg,6,1:48.602
2014,2,8,button,7,1:48.792
2014,2,8,kevin_magnussen,8,1:49.577
2014,2,8,massa,9,1:49.678
2014,2,8,bottas,10,1:49.794
2014,2,8,kvyat,11,1:50.106
2014,2,8,gutierrez,12,1:50.507
2014,2,8,grosjean,13,1:50.201
2014,2,8,sutil,14,1:50.111
2014,2,8,kobayashi,15,1:50.575
2014,2,8,ericsson,16,1:51.462
2014,2,8,chilton,17,1:51.269
2014,2,8,vergne,18,1:49.290
2014,2,8,raikkonen,19,1:48.937
2014,2,8,jules_bianchi,20,1:58.437
2014,2,9,hamilton,1,1:47.695
2014,2,9,rosberg,2,1:47.880
2014,2,9,vettel,3,1:48.229
2014,2,9,ricciardo,4,1:48.622
2014,2,9,alonso,5,1:48.955
2014,2,9,hulkenberg,6,1:48.730
2014,2,9,button,7,1:49.211
2014,2,9,massa,8,1:49.715
2014,2,9,bottas,9,1:49.516
2014,2,9,kvyat,10,1:50.158
2014,2,9,kevin_magnussen,11,1:54.169
2014,2,9,gutierrez,12,1:50.167
2014,2,9,grosjean,13,1:50.121
2014,2,9,sutil,14,1:50.493
2014,2,9,kobayashi,15,1:51.366
2014,2,9,ericsson,16,1:50.855
2014,2,9,chilton,17,1:51.172
2014,2,9,vergne,18,1:49.433
2014,2,9,raikkonen,19,1:48.607
2014,2,10,hamilton,1,1:47.277
2014,2,10,rosberg,2,1:48.059
2014,2,10,vettel,3,1:48.303
2014,2,10,ricciardo,4,1:48.707
2014,2,10,alonso,5,1:49.871
2014,2,10,hulkenberg,6,1:48.764
2014,2,10,button,7,1:49.685
2014,2,10,massa,8,1:48.990
2014,2,10,bottas,9,1:49.224
2014,2,10,grosjean,10,1:50.173
2014,2,10,kvyat,11,1:53.647
2014,2,10,sutil,12,1:50.675
2014,2,10,gutierrez,13,1:54.083
2014,2,10,kobayashi,14,1:50.826
2014,2,10,ericsson,15,1:51.068
2014,2,10,chilton,16,1:55.361
2014,2,10,kevin_magnussen,17,2:19.142
2014,2,10,vergne,18,1:49.268
2014,2,10,raikkonen,19,1:48.880
2014,2,11,hamilton,1,1:47.695
2014,2,11,rosberg,2,1:47.820
2014,2,11,vettel,3,1:48.450
2014,2,11,ricciardo,4,1:48.835
2014,2,11,hulkenberg,5,1:48.952
2014,2,11,alonso,6,1:52.322
2014,2,11,button,7,1:49.726
2014,2,11,massa,8,1:49.274
2014,2,11,bottas,9,1:49.425
2014,2,11,grosjean,10,1:49.807
2014,2,11,sutil,11,1:53.311
2014,2,11,kobayashi,12,1:50.582
2014,2,11,ericsson,13,1:55.295
2014,2,11,kvyat,14,2:06.727
2014,2,11,kevin_magnussen,15,1:47.552
2014,2,11,gutierrez,16,2:12.944
2014,2,11,chilton,17,2:10.218
2014,2,11,vergne,18,1:49.518
2014,2,11,raikkonen,19,1:48.921
2014,2,12,hamilton,1,1:47.660
2014,2,12,rosberg,2,1:47.856
2014,2,12,vettel,3,1:48.501
2014,2,12,ricciardo,4,1:52.315
2014,2,12,hulkenberg,5,1:48.600
2014,2,12,button,6,1:49.755
2014,2,12,bottas,7,1:49.481
2014,2,12,massa,8,1:52.963
2014,2,12,alonso,9,2:06.093
2014,2,12,grosjean,10,1:54.441
2014,2,12,kobayashi,11,1:50.174
2014,2,12,kvyat,12,1:46.923
2014,2,12,kevin_magnussen,13,1:47.593
2014,2,12,gutierrez,14,1:48.540
2014,2,12,sutil,15,2:10.480
2014,2,12,chilton,16,1:50.002
2014,2,12,vergne,17,1:49.519
2014,2,12,ericsson,18,2:14.894
2014,2,12,raikkonen,19,1:49.158
2014,2,13,hamilton,1,1:47.774
2014,2,13,rosberg,2,1:47.844
2014,2,13,vettel,3,1:52.295
2014,2,13,hulkenberg,4,1:48.647
2014,2,13,button,5,1:53.209
2014,2,13,bottas,6,1:49.224
2014,2,13,ricciardo,7,2:06.441
2014,2,13,alonso,8,1:47.764
2014,2,13,kobayashi,9,1:50.258
2014,2,13,kvyat,10,1:47.321
2014,2,13,massa,11,2:06.815
2014,2,13,kevin_magnussen,12,1:47.814
2014,2,13,grosjean,13,2:07.829
2014,2,13,gutierrez,14,1:48.920
2014,2,13,sutil,15,1:48.846
2014,2,13,chilton,16,1:49.867
2014,2,13,vergne,17,1:49.623
2014,2,13,ericsson,18,1:49.435
2014,2,13,raikkonen,19,1:48.983
2014,2,14,hamilton,1,1:47.966
2014,2,14,rosberg,2,1:51.764
2014,2,14,hulkenberg,3,1:48.664
2014,2,14,vettel,4,2:06.682
2014,2,14,ricciardo,5,1:47.346
2014,2,14,alonso,6,1:48.370
2014,2,14,bottas,7,1:55.887
2014,2,14,button,8,2:07.686
2014,2,14,kobayashi,9,1:50.992
2014,2,14,massa,10,1:47.129
2014,2,14,kvyat,11,1:49.973
2014,2,14,kevin_magnussen,12,1:47.886
2014,2,14,grosjean,13,1:48.232
2014,2,14,gutierrez,14,1:48.813
2014,2,14,sutil,15,1:48.684
2014,2,14,chilton,16,1:49.997
2014,2,14,vergne,17,1:49.988
2014,2,14,ericsson,18,1:49.785
2014,2,14,raikkonen,19,1:49.676
2014,2,15,hamilton,1,1:51.236
2014,2,15,hulkenberg,2,1:49.261
2014,2,15,rosberg,3,2:08.099
2014,2,15,vettel,4,1:46.334
2014,2,15,ricciardo,5,1:46.919
2014,2,15,alonso,6,1:47.418
2014,2,15,button,7,1:47.367
2014,2,15,massa,8,1:48.505
2014,2,15,kvyat,9,1:49.195
2014,2,15,kobayashi,10,1:55.461
2014,2,15,kevin_magnussen,11,1:48.057
2014,2,15,bottas,12,2:08.251
2014,2,15,grosjean,13,1:48.743
2014,2,15,gutierrez,14,1:48.899
2014,2,15,sutil,15,1:49.074
2014,2,15,chilton,16,1:50.259
2014,2,15,vergne,17,1:49.874
2014,2,15,ericsson,18,1:49.865
2014,2,15,raikkonen,19,1:50.070
2014,2,16,hamilton,1,2:06.575
2014,2,16,hulkenberg,2,1:53.362
2014,2,16,rosberg,3,1:47.696
2014,2,16,vettel,4,1:47.103
2014,2,16,ricciardo,5,1:46.882
2014,2,16,alonso,6,1:47.250
2014,2,16,button,7,1:47.734
2014,2,16,massa,8,1:47.780
2014,2,16,kvyat,9,1:49.374
2014,2,16,bottas,10,1:47.039
2014,2,16,kevin_magnussen,11,1:48.853
2014,2,16,grosjean,12,1:48.597
2014,2,16,gutierrez,13,1:49.436
2014,2,16,sutil,14,1:49.223
2014,2,16,kobayashi,15,2:10.705
2014,2,16,chilton,16,1:51.015
2014,2,16,ericsson,17,1:50.524
2014,2,16,vergne,18,1:51.399
2014,2,16,raikkonen,19,1:50.439
2014,2,17,hamilton,1,1:46.190
2014,2,17,rosberg,2,1:47.189
2014,2,17,vettel,3,1:46.778
2014,2,17,ricciardo,4,1:47.820
2014,2,17,alonso,5,1:47.198
2014,2,17,hulkenberg,6,2:06.631
2014,2,17,button,7,1:47.715
2014,2,17,massa,8,1:47.479
2014,2,17,kvyat,9,1:48.675
2014,2,17,bottas,10,1:47.676
2014,2,17,kevin_magnussen,11,1:48.335
2014,2,17,grosjean,12,1:48.660
2014,2,17,gutierrez,13,1:48.946
2014,2,17,sutil,14,1:49.091
2014,2,17,kobayashi,15,1:47.900
2014,2,17,chilton,16,1:49.868
2014,2,17,ericsson,17,1:51.096
2014,2,17,raikkonen,18,1:50.891
2014,2,17,vergne,19,2:02.870
2014,2,18,hamilton,1,1:47.045
2014,2,18,rosberg,2,1:46.683
2014,2,18,vettel,3,1:46.902
2014,2,18,ricciardo,4,1:47.242
2014,2,18,alonso,5,1:47.364
2014,2,18,hulkenberg,6,1:46.512
2014,2,18,button,7,1:47.879
2014,2,18,massa,8,1:47.748
2014,2,18,kvyat,9,1:48.323
2014,2,18,bottas,10,1:47.675
2014,2,18,kevin_magnussen,11,1:48.491
2014,2,18,grosjean,12,1:48.296
2014,2,18,gutierrez,13,1:49.131
2014,2,18,sutil,14,1:49.537
2014,2,18,kobayashi,15,1:48.687
2014,2,18,chilton,16,1:50.513
2014,2,18,ericsson,17,1:51.575
2014,2,18,raikkonen,18,1:53.850
2014,2,18,vergne,19,2:32.525
2014,2,19,hamilton,1,1:46.554
2014,2,19,rosberg,2,1:46.621
2014,2,19,vettel,3,1:46.838
2014,2,19,ricciardo,4,1:46.948
2014,2,19,alonso,5,1:47.197
2014,2,19,hulkenberg,6,1:46.601
2014,2,19,button,7,1:48.018
2014,2,19,massa,8,1:47.422
2014,2,19,kvyat,9,1:48.353
2014,2,19,bottas,10,1:47.900
2014,2,19,kevin_magnussen,11,1:48.399
2014,2,19,grosjean,12,1:48.739
2014,2,19,sutil,13,1:48.467
2014,2,19,gutierrez,14,1:50.503
2014,2,19,kobayashi,15,1:48.746
2014,2,19,chilton,16,1:50.643
2014,2,19,ericsson,17,1:49.758
2014,2,19,raikkonen,18,2:06.871
2014,2,20,hamilton,1,1:46.471
2014,2,20,rosberg,2,1:46.923
2014,2,20,vettel,3,1:47.067
2014,2,20,ricciardo,4,1:47.308
2014,2,20,alonso,5,1:47.131
2014,2,20,hulkenberg,6,1:46.725
2014,2,20,button,7,1:48.047
2014,2,20,massa,8,1:47.506
2014,2,20,kvyat,9,1:48.319
2014,2,20,bottas,10,1:47.876
2014,2,20,kevin_magnussen,11,1:48.612
2014,2,20,grosjean,12,1:48.483
2014,2,20,sutil,13,1:48.341
2014,2,20,gutierrez,14,1:49.613
2014,2,20,kobayashi,15,1:48.386
2014,2,20,chilton,16,1:50.116
2014,2,20,ericsson,17,1:49.727
2014,2,20,raikkonen,18,1:46.752
2014,2,21,hamilton,1,1:46.353
2014,2,21,rosberg,2,1:46.522
2014,2,21,vettel,3,1:46.462
2014,2,21,ricciardo,4,1:46.930
2014,2,21,alonso,5,1:47.127
2014,2,21,hulkenberg,6,1:47.042
2014,2,21,button,7,1:48.196
2014,2,21,massa,8,1:48.074
2014,2,21,bottas,9,1:47.720
2014,2,21,kvyat,10,1:50.107
2014,2,21,kevin_magnussen,11,1:48.402
2014,2,21,grosjean,12,1:48.477
2014,2,21,sutil,13,1:49.345
2014,2,21,gutierrez,14,1:49.899
2014,2,21,kobayashi,15,1:48.471
2014,2,21,chilton,16,1:50.163
2014,2,21,ericsson,17,1:49.668
2014,2,21,raikkonen,18,1:47.520
2014,2,22,hamilton,1,1:46.432
2014,2,22,rosberg,2,1:46.350
2014,2,22,vettel,3,1:46.657
2014,2,22,ricciardo,4,1:47.079
2014,2,22,alonso,5,1:47.650
2014,2,22,hulkenberg,6,1:46.850
2014,2,22,button,7,1:48.218
2014,2,22,massa,8,1:48.153
2014,2,22,bottas,9,1:48.042
2014,2,22,kevin_magnussen,10,1:48.886
2014,2,22,kvyat,11,1:52.826
2014,2,22,grosjean,12,1:48.725
2014,2,22,sutil,13,1:49.330
2014,2,22,gutierrez,14,1:49.924
2014,2,22,kobayashi,15,1:48.586
2014,2,22,chilton,16,1:50.651
2014,2,22,ericsson,17,1:50.215
2014,2,22,raikkonen,18,1:47.139
2014,2,23,hamilton,1,1:46.680
2014,2,23,rosberg,2,1:46.591
2014,2,23,vettel,3,1:47.051
2014,2,23,ricciardo,4,1:47.130
2014,2,23,alonso,5,1:47.595
2014,2,23,hulkenberg,6,1:46.823
2014,2,23,button,7,1:48.236
2014,2,23,massa,8,1:48.376
2014,2,23,bottas,9,1:47.822
2014,2,23,kevin_magnussen,10,1:48.769
2014,2,23,grosjean,11,1:48.601
2014,2,23,sutil,12,1:49.791
2014,2,23,gutierrez,13,1:53.775
2014,2,23,kobayashi,14,1:48.549
2014,2,23,kvyat,15,2:10.232
