season,round,driver,driver_points,driver_wins,driver_standings_pos
2014,1,nico_rosberg,25.0,1,1
2014,1,kevin_magnussen,18.0,0,2
2014,1,jenson_button,15.0,0,3
2014,1,fernando_alonso,12.0,0,4
2014,1,valtteri_bottas,10.0,0,5
2014,1,nico_hulkenberg,8.0,0,6
2014,1,kimi_raikkonen,6.0,0,7
2014,1,jean-eric_vergne,4.0,0,8
2014,1,daniil_kvyat,2.0,0,9
2014,1,sergio_perez,1.0,0,10
2014,1,adrian_sutil,0.0,0,11
2014,1,esteban_gutierrez,0.0,0,12
2014,1,max_chilton,0.0,0,13
2014,1,jules_bianchi,0.0,0,14
2014,1,romain_grosjean,0.0,0,15
2014,1,pastor_maldonado,0.0,0,16
2014,1,marcus_ericsson,0.0,0,17
2014,1,sebastian_vettel,0.0,0,18
2014,1,lewis_hamilton,0.0,0,19
2014,1,felipe_massa,0.0,0,20
2014,1,kamui_kobayashi,0.0,0,21
2014,1,daniel_ricciardo,0.0,0,22
2014,2,nico_rosberg,43.0,1,1
2014,2,lewis_hamilton,25.0,1,2
2014,2,fernando_alonso,24.0,0,3
2014,2,jenson_button,23.0,0,4
2014,2,kevin_magnussen,20.0,0,5
2014,2,nico_hulkenberg,18.0,0,6
2014,2,sebastian_vettel,15.0,0,7
2014,2,valtteri_bottas,14.0,0,8
2014,2,kimi_raikkonen,6.0,0,9
2014,2,felipe_massa,6.0,0,10
2014,2,jean-eric_vergne,4.0,0,11
2014,2,daniil_kvyat,3.0,0,12
2014,2,sergio_perez,1.0,0,13
2014,2,romain_grosjean,0.0,0,14
2014,2,adrian_sutil,0.0,0,15
2014,2,esteban_gutierrez,0.0,0,16
2014,2,max_chilton,0.0,0,17
2014,2,kamui_kobayashi,0.0,0,18
2014,2,marcus_ericsson,0.0,0,19
2014,2,jules_bianchi,0.0,0,20
2014,2,pastor_maldonado,0.0,0,21
2014,2,daniel_ricciardo,0.0,0,22
2014,3,nico_rosberg,61.0,1,1
2014,3,lewis_hamilton,50.0,2,2
2014,3,nico_hulkenberg,28.0,0,3
2014,3,fernando_alonso,26.0,0,4
2014,3,jenson_button,23.0,0,5
2014,3,sebastian_vettel,23.0,0,6
2014,3,kevin_magnussen,20.0,0,7
2014,3,valtteri_bottas,18.0,0,8
2014,3,sergio_perez,16.0,0,9
2014,3,daniel_ricciardo,12.0,0,10
2014,3,felipe_massa,12.0,0,11
2014,3,kimi_raikkonen,7.0,0,12
2014,3,jean-eric_vergne,4.0,0,13
2014,3,daniil_kvyat,3.0,0,14
2014,3,romain_grosjean,0.0,0,15
2014,3,adrian_sutil,0.0,0,16
2014,3,esteban_gutierrez,0.0,0,17
2014,3,max_chilton,0.0,0,18
2014,3,kamui_kobayashi,0.0,0,19
2014,3,pastor_maldonado,0.0,0,20
2014,3,marcus_ericsson,0.0,0,21
2014,3,jules_bianchi,0.0,0,22
2014,4,nico_rosberg,79.0,1,1
2014,4,lewis_hamilton,75.0,3,2
2014,4,fernando_alonso,41.0,0,3
2014,4,nico_hulkenberg,36.0,0,4
2014,4,sebastian_vettel,33.0,0,5
2014,4,daniel_ricciardo,24.0,0,6
2014,4,valtteri_bottas,24.0,0,7
2014,4,jenson_button,23.0,0,8
2014,4,kevin_magnussen,20.0,0,9
2014,4,sergio_perez,18.0,0,10
2014,4,felipe_massa,12.0,0,11
2014,4,kimi_raikkonen,11.0,0,12
2014,4,jean-eric_vergne,4.0,0,13
2014,4,daniil_kvyat,4.0,0,14
2014,4,romain_grosjean,0.0,0,15
2014,4,adrian_sutil,0.0,0,16
2014,4,esteban_gutierrez,0.0,0,17
2014,4,max_chilton,0.0,0,18
2014,4,kamui_kobayashi,0.0,0,19
2014,4,pastor_maldonado,0.0,0,20
2014,4,marcus_ericsson,0.0,0,21
2014,4,jules_bianchi,0.0,0,22
2014,5,lewis_hamilton,100.0,4,1
2014,5,nico_rosberg,97.0,1,2
2014,5,fernando_alonso,49.0,0,3
2014,5,sebastian_vettel,45.0,0,4
2014,5,daniel_ricciardo,39.0,0,5
2014,5,nico_hulkenberg,37.0,0,6
2014,5,valtteri_bottas,34.0,0,7
2014,5,jenson_button,23.0,0,8
2014,5,kevin_magnussen,20.0,0,9
2014,5,sergio_perez,20.0,0,10
2014,5,kimi_raikkonen,17.0,0,11
2014,5,felipe_massa,12.0,0,12
2014,5,romain_grosjean,4.0,0,13
2014,5,jean-eric_vergne,4.0,0,14
2014,5,daniil_kvyat,4.0,0,15
2014,5,adrian_sutil,0.0,0,16
2014,5,esteban_gutierrez,0.0,0,17
2014,5,max_chilton,0.0,0,18
2014,5,kamui_kobayashi,0.0,0,19
2014,5,pastor_maldonado,0.0,0,20
2014,5,marcus_ericsson,0.0,0,21
2014,5,jules_bianchi,0.0,0,22
2014,6,nico_rosberg,122.0,2,1
2014,6,lewis_hamilton,118.0,4,2
2014,6,fernando_alonso,61.0,0,3
2014,6,daniel_ricciardo,54.0,0,4
2014,6,nico_hulkenberg,47.0,0,5
2014,6,sebastian_vettel,45.0,0,6
2014,6,valtteri_bottas,34.0,0,7
2014,6,jenson_button,31.0,0,8
2014,6,kevin_magnussen,21.0,0,9
2014,6,sergio_perez,20.0,0,10
2014,6,felipe_massa,18.0,0,11
2014,6,kimi_raikkonen,17.0,0,12
2014,6,romain_grosjean,8.0,0,13
2014,6,jean-eric_vergne,4.0,0,14
2014,6,daniil_kvyat,4.0,0,15
2014,6,jules_bianchi,2.0,0,16
2014,6,marcus_ericsson,0.0,0,17
2014,6,adrian_sutil,0.0,0,18
2014,6,esteban_gutierrez,0.0,0,19
2014,6,max_chilton,0.0,0,20
2014,6,kamui_kobayashi,0.0,0,21
2014,6,pastor_maldonado,0.0,0,22
2014,7,nico_rosberg,140.0,2,1
2014,7,lewis_hamilton,118.0,4,2
2014,7,daniel_ricciardo,79.0,1,3
2014,7,fernando_alonso,69.0,0,4
2014,7,sebastian_vettel,60.0,0,5
2014,7,nico_hulkenberg,57.0,0,6
2014,7,jenson_button,43.0,0,7
2014,7,valtteri_bottas,40.0,0,8
2014,7,kevin_magnussen,23.0,0,9
2014,7,sergio_perez,20.0,0,10
2014,7,felipe_massa,18.0,0,11
2014,7,kimi_raikkonen,18.0,0,12
2014,7,romain_grosjean,8.0,0,13
2014,7,jean-eric_vergne,8.0,0,14
2014,7,daniil_kvyat,4.0,0,15
2014,7,jules_bianchi,2.0,0,16
2014,7,adrian_sutil,0.0,0,17
2014,7,marcus_ericsson,0.0,0,18
2014,7,esteban_gutierrez,0.0,0,19
2014,7,max_chilton,0.0,0,20
2014,7,kamui_kobayashi,0.0,0,21
2014,7,pastor_maldonado,0.0,0,22
2014,8,nico_rosberg,165.0,3,1
2014,8,lewis_hamilton,136.0,4,2
2014,8,daniel_ricciardo,83.0,1,3
2014,8,fernando_alonso,79.0,0,4
2014,8,sebastian_vettel,60.0,0,5
2014,8,nico_hulkenberg,59.0,0,6
2014,8,valtteri_bottas,55.0,0,7
2014,8,jenson_button,43.0,0,8
2014,8,felipe_massa,30.0,0,9
2014,8,kevin_magnussen,29.0,0,10
2014,8,sergio_perez,28.0,0,11
2014,8,kimi_raikkonen,19.0,0,12
2014,8,romain_grosjean,8.0,0,13
2014,8,jean-eric_vergne,8.0,0,14
2014,8,daniil_kvyat,4.0,0,15
2014,8,jules_bianchi,2.0,0,16
2014,8,adrian_sutil,0.0,0,17
2014,8,marcus_ericsson,0.0,0,18
2014,8,pastor_maldonado,0.0,0,19
2014,8,esteban_gutierrez,0.0,0,20
2014,8,max_chilton,0.0,0,21
2014,8,kamui_kobayashi,0.0,0,22
2014,9,nico_rosberg,165.0,3,1
2014,9,lewis_hamilton,161.0,5,2
2014,9,daniel_ricciardo,98.0,1,3
2014,9,fernando_alonso,87.0,0,4
2014,9,valtteri_bottas,73.0,0,5
2014,9,sebastian_vettel,70.0,0,6
2014,9,nico_hulkenberg,63.0,0,7
2014,9,jenson_button,55.0,0,8
2014,9,kevin_magnussen,35.0,0,9
2014,9,felipe_massa,30.0,0,10
2014,9,sergio_perez,28.0,0,11
2014,9,kimi_raikkonen,19.0,0,12
2014,9,jean-eric_vergne,9.0,0,13
2014,9,romain_grosjean,8.0,0,14
2014,9,daniil_kvyat,6.0,0,15
2014,9,jules_bianchi,2.0,0,16
2014,9,adrian_sutil,0.0,0,17
2014,9,marcus_ericsson,0.0,0,18
2014,9,pastor_maldonado,0.0,0,19
2014,9,esteban_gutierrez,0.0,0,20
2014,9,max_chilton,0.0,0,21
2014,9,kamui_kobayashi,0.0,0,22
2014,10,nico_rosberg,190.0,4,1
2014,10,lewis_hamilton,176.0,5,2
2014,10,daniel_ricciardo,106.0,1,3
2014,10,fernando_alonso,97.0,0,4
2014,10,valtteri_bottas,91.0,0,5
2014,10,sebastian_vettel,82.0,0,6
2014,10,nico_hulkenberg,69.0,0,7
2014,10,jenson_button,59.0,0,8
2014,10,kevin_magnussen,37.0,0,9
2014,10,felipe_massa,30.0,0,10
2014,10,sergio_perez,29.0,0,11
2014,10,kimi_raikkonen,19.0,0,12
2014,10,jean-eric_vergne,9.0,0,13
2014,10,romain_grosjean,8.0,0,14
2014,10,daniil_kvyat,6.0,0,15
2014,10,jules_bianchi,2.0,0,16
2014,10,adrian_sutil,0.0,0,17
2014,10,marcus_ericsson,0.0,0,18
2014,10,pastor_maldonado,0.0,0,19
2014,10,esteban_gutierrez,0.0,0,20
2014,10,max_chilton,0.0,0,21
2014,10,kamui_kobayashi,0.0,0,22
2014,11,nico_rosberg,202.0,4,1
2014,11,lewis_hamilton,191.0,5,2
2014,11,daniel_ricciardo,131.0,2,3
2014,11,fernando_alonso,115.0,0,4
2014,11,valtteri_bottas,95.0,0,5
2014,11,sebastian_vettel,88.0,0,6
2014,11,nico_hulkenberg,69.0,0,7
2014,11,jenson_button,60.0,0,8
2014,11,felipe_massa,40.0,0,9
2014,11,kevin_magnussen,37.0,0,10
2014,11,sergio_perez,29.0,0,11
2014,11,kimi_raikkonen,27.0,0,12
2014,11,jean-eric_vergne,11.0,0,13
2014,11,romain_grosjean,8.0,0,14
2014,11,daniil_kvyat,6.0,0,15
2014,11,jules_bianchi,2.0,0,16
2014,11,adrian_sutil,0.0,0,17
2014,11,marcus_ericsson,0.0,0,18
2014,11,pastor_maldonado,0.0,0,19
2014,11,esteban_gutierrez,0.0,0,20
2014,11,max_chilton,0.0,0,21
2014,11,kamui_kobayashi,0.0,0,22
2014,12,nico_rosberg,220.0,4,1
2014,12,lewis_hamilton,191.0,5,2
2014,12,daniel_ricciardo,156.0,3,3
2014,12,fernando_alonso,121.0,0,4
2014,12,valtteri_bottas,110.0,0,5
2014,12,sebastian_vettel,98.0,0,6
2014,12,nico_hulkenberg,70.0,0,7
2014,12,jenson_button,68.0,0,8
2014,12,felipe_massa,40.0,0,9
2014,12,kimi_raikkonen,39.0,0,10
2014,12,kevin_magnussen,37.0,0,11
2014,12,sergio_perez,33.0,0,12
2014,12,jean-eric_vergne,11.0,0,13
2014,12,romain_grosjean,8.0,0,14
2014,12,daniil_kvyat,8.0,0,15
2014,12,jules_bianchi,2.0,0,16
2014,12,adrian_sutil,0.0,0,17
2014,12,marcus_ericsson,0.0,0,18
2014,12,pastor_maldonado,0.0,0,19
2014,12,esteban_gutierrez,0.0,0,20
2014,12,max_chilton,0.0,0,21
2014,12,kamui_kobayashi,0.0,0,22
2014,12,andre_lotterer,0.0,0,23
2014,13,nico_rosberg,238.0,4,1
2014,13,lewis_hamilton,216.0,6,2
2014,13,daniel_ricciardo,166.0,3,3
2014,13,valtteri_bottas,122.0,0,4
2014,13,fernando_alonso,121.0,0,5
2014,13,sebastian_vettel,106.0,0,6
2014,13,jenson_button,72.0,0,7
2014,13,nico_hulkenberg,70.0,0,8
2014,13,felipe_massa,55.0,0,9
2014,13,kimi_raikkonen,41.0,0,10
2014,13,sergio_perez,39.0,0,11
2014,13,kevin_magnussen,38.0,0,12
2014,13,jean-eric_vergne,11.0,0,13
2014,13,romain_grosjean,8.0,0,14
2014,13,daniil_kvyat,8.0,0,15
2014,13,jules_bianchi,2.0,0,16
2014,13,adrian_sutil,0.0,0,17
2014,13,marcus_ericsson,0.0,0,18
2014,13,pastor_maldonado,0.0,0,19
2014,13,esteban_gutierrez,0.0,0,20
2014,13,max_chilton,0.0,0,21
2014,13,kamui_kobayashi,0.0,0,22
2014,13,andre_lotterer,0.0,0,23
2014,14,lewis_hamilton,241.0,7,1
2014,14,nico_rosberg,238.0,4,2
2014,14,daniel_ricciardo,181.0,3,3
2014,14,fernando_alonso,133.0,0,4
2014,14,sebastian_vettel,124.0,0,5
2014,14,valtteri_bottas,122.0,0,6
2014,14,jenson_button,72.0,0,7
2014,14,nico_hulkenberg,72.0,0,8
2014,14,felipe_massa,65.0,0,9
2014,14,sergio_perez,45.0,0,10
2014,14,kimi_raikkonen,45.0,0,11
2014,14,kevin_magnussen,39.0,0,12
2014,14,jean-eric_vergne,19.0,0,13
2014,14,romain_grosjean,8.0,0,14
2014,14,daniil_kvyat,8.0,0,15
2014,14,jules_bianchi,2.0,0,16
2014,14,adrian_sutil,0.0,0,17
2014,14,marcus_ericsson,0.0,0,18
2014,14,pastor_maldonado,0.0,0,19
2014,14,esteban_gutierrez,0.0,0,20
2014,14,max_chilton,0.0,0,21
2014,14,kamui_kobayashi,0.0,0,22
2014,14,andre_lotterer,0.0,0,23
2014,15,lewis_hamilton,266.0,8,1
2014,15,nico_rosberg,256.0,4,2
2014,15,daniel_ricciardo,193.0,3,3
2014,15,sebastian_vettel,139.0,0,4
2014,15,fernando_alonso,133.0,0,5
2014,15,valtteri_bottas,130.0,0,6
2014,15,jenson_button,82.0,0,7
2014,15,nico_hulkenberg,76.0,0,8
2014,15,felipe_massa,71.0,0,9
2014,15,sergio_perez,46.0,0,10
2014,15,kimi_raikkonen,45.0,0,11
2014,15,kevin_magnussen,39.0,0,12
2014,15,jean-eric_vergne,21.0,0,13
2014,15,romain_grosjean,8.0,0,14
2014,15,daniil_kvyat,8.0,0,15
2014,15,jules_bianchi,2.0,0,16
2014,15,adrian_sutil,0.0,0,17
2014,15,marcus_ericsson,0.0,0,18
2014,15,pastor_maldonado,0.0,0,19
2014,15,esteban_gutierrez,0.0,0,20
2014,15,max_chilton,0.0,0,21
2014,15,kamui_kobayashi,0.0,0,22
2014,15,andre_lotterer,0.0,0,23
2014,16,lewis_hamilton,291.0,9,1
2014,16,nico_rosberg,274.0,4,2
2014,16,daniel_ricciardo,199.0,3,3
2014,16,valtteri_bottas,145.0,0,4
2014,16,sebastian_vettel,143.0,0,5
2014,16,fernando_alonso,141.0,0,6
2014,16,jenson_button,94.0,0,7
2014,16,nico_hulkenberg,76.0,0,8
2014,16,felipe_massa,71.0,0,9
2014,16,kevin_magnussen,49.0,0,10
2014,16,sergio_perez,47.0,0,11
2014,16,kimi_raikkonen,47.0,0,12
2014,16,jean-eric_vergne,21.0,0,13
2014,16,romain_grosjean,8.0,0,14
2014,16,daniil_kvyat,8.0,0,15
2014,16,jules_bianchi,2.0,0,16
2014,16,adrian_sutil,0.0,0,17
2014,16,marcus_ericsson,0.0,0,18
2014,16,pastor_maldonado,0.0,0,19
2014,16,esteban_gutierrez,0.0,0,20
2014,16,max_chilton,0.0,0,21
2014,16,kamui_kobayashi,0.0,0,22
2014,16,andre_lotterer,0.0,0,23
2014,17,lewis_hamilton,316.0,10,1
2014,17,nico_rosberg,292.0,4,2
2014,17,daniel_ricciardo,214.0,3,3
2014,17,valtteri_bottas,155.0,0,4
2014,17,sebastian_vettel,149.0,0,5
2014,17,fernando_alonso,149.0,0,6
2014,17,jenson_button,94.0,0,7
2014,17,felipe_massa,83.0,0,8
2014,17,nico_hulkenberg,76.0,0,9
2014,17,kevin_magnussen,53.0,0,10
2014,17,sergio_perez,47.0,0,11
2014,17,kimi_raikkonen,47.0,0,12
2014,17,jean-eric_vergne,22.0,0,13
2014,17,romain_grosjean,8.0,0,14
2014,17,daniil_kvyat,8.0,0,15
2014,17,pastor_maldonado,2.0,0,16
2014,17,jules_bianchi,2.0,0,17
2014,17,adrian_sutil,0.0,0,18
2014,17,marcus_ericsson,0.0,0,19
2014,17,esteban_gutierrez,0.0,0,20
2014,17,max_chilton,0.0,0,21
2014,17,kamui_kobayashi,0.0,0,22
2014,17,andre_lotterer,0.0,0,23
2014,18,lewis_hamilton,334.0,10,1
2014,18,nico_rosberg,317.0,5,2
2014,18,daniel_ricciardo,214.0,3,3
2014,18,sebastian_vettel,159.0,0,4
2014,18,fernando_alonso,157.0,0,5
2014,18,valtteri_bottas,156.0,0,6
2014,18,jenson_button,106.0,0,7
2014,18,felipe_massa,98.0,0,8
2014,18,nico_hulkenberg,80.0,0,9
2014,18,kevin_magnussen,55.0,0,10
2014,18,kimi_raikkonen,53.0,0,11
2014,18,sergio_perez,47.0,0,12
2014,18,jean-eric_vergne,22.0,0,13
2014,18,romain_grosjean,8.0,0,14
2014,18,daniil_kvyat,8.0,0,15
2014,18,pastor_maldonado,2.0,0,16
2014,18,jules_bianchi,2.0,0,17
2014,18,adrian_sutil,0.0,0,18
2014,18,marcus_ericsson,0.0,0,19
2014,18,esteban_gutierrez,0.0,0,20
2014,18,max_chilton,0.0,0,21
2014,18,kamui_kobayashi,0.0,0,22
2014,18,andre_lotterer,0.0,0,23
2014,19,lewis_hamilton,384.0,11,1
2014,19,nico_rosberg,317.0,5,2
2014,19,daniel_ricciardo,238.0,3,3
2014,19,valtteri_bottas,186.0,0,4
2014,19,sebastian_vettel,167.0,0,5
2014,19,fernando_alonso,161.0,0,6
2014,19,felipe_massa,134.0,0,7
2014,19,jenson_button,126.0,0,8
2014,19,nico_hulkenberg,96.0,0,9
2014,19,sergio_perez,59.0,0,10
2014,19,kevin_magnussen,55.0,0,11
2014,19,kimi_raikkonen,55.0,0,12
2014,19,jean-eric_vergne,22.0,0,13
2014,19,romain_grosjean,8.0,0,14
2014,19,daniil_kvyat,8.0,0,15
2014,19,pastor_maldonado,2.0,0,16
2014,19,jules_bianchi,2.0,0,17
2014,19,adrian_sutil,0.0,0,18
2014,19,marcus_ericsson,0.0,0,19
2014,19,esteban_gutierrez,0.0,0,20
2014,19,max_chilton,0.0,0,21
2014,19,kamui_kobayashi,0.0,0,22
2014,19,will_stevens,0.0,0,23
2014,19,andre_lotterer,0.0,0,24
2015,1,lewis_hamilton,25.0,1,1
2015,1,nico_rosberg,18.0,0,2
2015,1,sebastian_vettel,15.0,0,3
2015,1,felipe_massa,12.0,0,4
2015,1,felipe_nasr,10.0,0,5
2015,1,daniel_ricciardo,8.0,0,6
2015,1,nico_hulkenberg,6.0,0,7
2015,1,marcus_ericsson,4.0,0,8
2015,1,carlos_sainz,2.0,0,9
2015,1,sergio_perez,1.0,0,10
2015,1,jenson_button,0.0,0,11
2015,1,kimi_raikkonen,0.0,0,12
2015,1,max_verstappen,0.0,0,13
2015,1,romain_grosjean,0.0,0,14
2015,1,pastor_maldonado,0.0,0,15
2015,1,daniil_kvyat,0.0,0,16
2015,1,kevin_magnussen,0.0,0,17
2015,1,valtteri_bottas,0.0,0,18
2015,2,lewis_hamilton,43.0,1,1
2015,2,sebastian_vettel,40.0,1,2
2015,2,nico_rosberg,33.0,0,3
2015,2,felipe_massa,20.0,0,4
2015,2,kimi_raikkonen,12.0,0,5
2015,2,felipe_nasr,10.0,0,6
2015,2,valtteri_bottas,10.0,0,7
2015,2,daniel_ricciardo,9.0,0,8
2015,2,nico_hulkenberg,6.0,0,9
2015,2,max_verstappen,6.0,0,10
2015,2,carlos_sainz,6.0,0,11
2015,2,marcus_ericsson,4.0,0,12
2015,2,daniil_kvyat,2.0,0,13
2015,2,sergio_perez,1.0,0,14
2015,2,romain_grosjean,0.0,0,15
2015,2,jenson_button,0.0,0,16
2015,2,roberto_merhi,0.0,0,17
2015,2,pastor_maldonado,0.0,0,18
2015,2,kevin_magnussen,0.0,0,19
2015,2,fernando_alonso,0.0,0,20
2015,2,will_stevens,0.0,0,21
2015,3,lewis_hamilton,68.0,2,1
2015,3,sebastian_vettel,55.0,1,2
2015,3,nico_rosberg,51.0,0,3
2015,3,felipe_massa,30.0,0,4
2015,3,kimi_raikkonen,24.0,0,5
2015,3,valtteri_bottas,18.0,0,6
2015,3,felipe_nasr,14.0,0,7
2015,3,daniel_ricciardo,11.0,0,8
2015,3,romain_grosjean,6.0,0,9
2015,3,nico_hulkenberg,6.0,0,10
2015,3,max_verstappen,6.0,0,11
2015,3,carlos_sainz,6.0,0,12
2015,3,marcus_ericsson,5.0,0,13
2015,3,daniil_kvyat,2.0,0,14
2015,3,sergio_perez,1.0,0,15
2015,3,jenson_button,0.0,0,16
2015,3,fernando_alonso,0.0,0,17
2015,3,roberto_merhi,0.0,0,18
2015,3,will_stevens,0.0,0,19
2015,3,pastor_maldonado,0.0,0,20
2015,3,kevin_magnussen,0.0,0,21
2015,4,lewis_hamilton,93.0,3,1
2015,4,nico_rosberg,66.0,0,2
2015,4,sebastian_vettel,65.0,1,3
2015,4,kimi_raikkonen,42.0,0,4
2015,4,felipe_massa,31.0,0,5
2015,4,valtteri_bottas,30.0,0,6
2015,4,daniel_ricciardo,19.0,0,7
2015,4,felipe_nasr,14.0,0,8
2015,4,romain_grosjean,12.0,0,9
2015,4,nico_hulkenberg,6.0,0,10
2015,4,max_verstappen,6.0,0,11
2015,4,carlos_sainz,6.0,0,12
2015,4,sergio_perez,5.0,0,13
2015,4,marcus_ericsson,5.0,0,14
2015,4,daniil_kvyat,4.0,0,15
2015,4,fernando_alonso,0.0,0,16
2015,4,jenson_button,0.0,0,17
2015,4,roberto_merhi,0.0,0,18
2015,4,will_stevens,0.0,0,19
2015,4,pastor_maldonado,0.0,0,20
2015,4,kevin_magnussen,0.0,0,21
2015,5,lewis_hamilton,111.0,3,1
2015,5,nico_rosberg,91.0,1,2
2015,5,sebastian_vettel,80.0,1,3
2015,5,kimi_raikkonen,52.0,0,4
2015,5,valtteri_bottas,42.0,0,5
2015,5,felipe_massa,39.0,0,6
2015,5,daniel_ricciardo,25.0,0,7
2015,5,romain_grosjean,16.0,0,8
2015,5,felipe_nasr,14.0,0,9
2015,5,carlos_sainz,8.0,0,10
2015,5,max_verstappen,6.0,0,11
2015,5,nico_hulkenberg,6.0,0,12
2015,5,sergio_perez,5.0,0,13
2015,5,marcus_ericsson,5.0,0,14
2015,5,daniil_kvyat,5.0,0,15
2015,5,fernando_alonso,0.0,0,16
2015,5,jenson_button,0.0,0,17
2015,5,roberto_merhi,0.0,0,18
2015,5,will_stevens,0.0,0,19
2015,5,pastor_maldonado,0.0,0,20
2015,5,kevin_magnussen,0.0,0,21
2015,6,lewis_hamilton,126.0,3,1
2015,6,nico_rosberg,116.0,2,2
2015,6,sebastian_vettel,98.0,1,3
2015,6,kimi_raikkonen,60.0,0,4
2015,6,valtteri_bottas,42.0,0,5
2015,6,felipe_massa,39.0,0,6
2015,6,daniel_ricciardo,35.0,0,7
2015,6,daniil_kvyat,17.0,0,8
2015,6,felipe_nasr,16.0,0,9
2015,6,romain_grosjean,16.0,0,10
2015,6,sergio_perez,11.0,0,11
2015,6,carlos_sainz,9.0,0,12
2015,6,nico_hulkenberg,6.0,0,13
2015,6,max_verstappen,6.0,0,14
2015,6,marcus_ericsson,5.0,0,15
2015,6,jenson_button,4.0,0,16
2015,6,fernando_alonso,0.0,0,17
2015,6,roberto_merhi,0.0,0,18
2015,6,will_stevens,0.0,0,19
2015,6,pastor_maldonado,0.0,0,20
2015,6,kevin_magnussen,0.0,0,21
2015,7,lewis_hamilton,151.0,4,1
2015,7,nico_rosberg,134.0,2,2
2015,7,sebastian_vettel,108.0,1,3
2015,7,kimi_raikkonen,72.0,0,4
2015,7,valtteri_bottas,57.0,0,5
2015,7,felipe_massa,47.0,0,6
2015,7,daniel_ricciardo,35.0,0,7
2015,7,daniil_kvyat,19.0,0,8
2015,7,romain_grosjean,17.0,0,9
2015,7,felipe_nasr,16.0,0,10
2015,7,sergio_perez,11.0,0,11
2015,7,nico_hulkenberg,10.0,0,12
2015,7,carlos_sainz,9.0,0,13
2015,7,max_verstappen,6.0,0,14
2015,7,pastor_maldonado,6.0,0,15
2015,7,marcus_ericsson,5.0,0,16
2015,7,jenson_button,4.0,0,17
2015,7,fernando_alonso,0.0,0,18
2015,7,roberto_merhi,0.0,0,19
2015,7,will_stevens,0.0,0,20
2015,7,kevin_magnussen,0.0,0,21
2015,8,lewis_hamilton,169.0,4,1
2015,8,nico_rosberg,159.0,3,2
2015,8,sebastian_vettel,120.0,1,3
2015,8,kimi_raikkonen,72.0,0,4
2015,8,valtteri_bottas,67.0,0,5
2015,8,felipe_massa,62.0,0,6
2015,8,daniel_ricciardo,36.0,0,7
2015,8,daniil_kvyat,19.0,0,8
2015,8,nico_hulkenberg,18.0,0,9
2015,8,romain_grosjean,17.0,0,10
2015,8,felipe_nasr,16.0,0,11
2015,8,sergio_perez,13.0,0,12
2015,8,pastor_maldonado,12.0,0,13
2015,8,max_verstappen,10.0,0,14
2015,8,carlos_sainz,9.0,0,15
2015,8,marcus_ericsson,5.0,0,16
2015,8,jenson_button,4.0,0,17
2015,8,fernando_alonso,0.0,0,18
2015,8,roberto_merhi,0.0,0,19
2015,8,will_stevens,0.0,0,20
2015,8,kevin_magnussen,0.0,0,21
2015,9,lewis_hamilton,194.0,5,1
2015,9,nico_rosberg,177.0,3,2
2015,9,sebastian_vettel,135.0,1,3
2015,9,valtteri_bottas,77.0,0,4
2015,9,kimi_raikkonen,76.0,0,5
2015,9,felipe_massa,74.0,0,6
2015,9,daniel_ricciardo,36.0,0,7
2015,9,daniil_kvyat,27.0,0,8
2015,9,nico_hulkenberg,24.0,0,9
2015,9,romain_grosjean,17.0,0,10
2015,9,felipe_nasr,16.0,0,11
2015,9,sergio_perez,15.0,0,12
2015,9,pastor_maldonado,12.0,0,13
2015,9,max_verstappen,10.0,0,14
2015,9,carlos_sainz,9.0,0,15
2015,9,marcus_ericsson,5.0,0,16
2015,9,jenson_button,4.0,0,17
2015,9,fernando_alonso,1.0,0,18
2015,9,roberto_merhi,0.0,0,19
2015,9,will_stevens,0.0,0,20
2015,9,kevin_magnussen,0.0,0,21
2015,10,lewis_hamilton,202.0,5,1
2015,10,nico_rosberg,181.0,3,2
2015,10,sebastian_vettel,160.0,2,3
2015,10,valtteri_bottas,77.0,0,4
2015,10,kimi_raikkonen,76.0,0,5
2015,10,felipe_massa,74.0,0,6
2015,10,daniel_ricciardo,51.0,0,7
2015,10,daniil_kvyat,45.0,0,8
2015,10,nico_hulkenberg,24.0,0,9
2015,10,romain_grosjean,23.0,0,10
2015,10,max_verstappen,22.0,0,11
2015,10,felipe_nasr,16.0,0,12
2015,10,sergio_perez,15.0,0,13
2015,10,pastor_maldonado,12.0,0,14
2015,10,fernando_alonso,11.0,0,15
2015,10,carlos_sainz,9.0,0,16
2015,10,jenson_button,6.0,0,17
2015,10,marcus_ericsson,6.0,0,18
2015,10,roberto_merhi,0.0,0,19
2015,10,will_stevens,0.0,0,20
2015,10,kevin_magnussen,0.0,0,21
2015,11,lewis_hamilton,227.0,6,1
2015,11,nico_rosberg,199.0,3,2
2015,11,sebastian_vettel,160.0,2,3
2015,11,kimi_raikkonen,82.0,0,4
2015,11,felipe_massa,82.0,0,5
2015,11,valtteri_bottas,79.0,0,6
2015,11,daniil_kvyat,57.0,0,7
2015,11,daniel_ricciardo,51.0,0,8
2015,11,romain_grosjean,38.0,0,9
2015,11,max_verstappen,26.0,0,10
2015,11,sergio_perez,25.0,0,11
2015,11,nico_hulkenberg,24.0,0,12
2015,11,felipe_nasr,16.0,0,13
2015,11,pastor_maldonado,12.0,0,14
2015,11,fernando_alonso,11.0,0,15
2015,11,carlos_sainz,9.0,0,16
