season,round,lap,driver,position,time
2017,6,36,massa,11,1:18.564
2017,6,36,kvyat,12,1:34.392
2017,6,36,jolyon_palmer,13,1:18.290
2017,6,36,perez,14,1:16.347
2017,6,36,stroll,15,1:18.453
2017,6,36,ocon,16,1:35.383
2017,6,36,ericsson,17,1:21.150
2017,6,36,wehrlein,18,1:18.556
2017,6,36,button,19,1:19.474
2017,6,37,vettel,1,1:15.587
2017,6,37,ricciardo,2,1:16.096
2017,6,37,raikkonen,3,1:16.133
2017,6,37,bottas,4,1:18.914
2017,6,37,max_verstappen,5,1:18.662
2017,6,37,grosjean,6,1:17.504
2017,6,37,hamilton,7,1:16.588
2017,6,37,vandoorne,8,1:17.533
2017,6,37,sainz,9,1:36.282
2017,6,37,kevin_magnussen,10,1:35.282
2017,6,37,massa,11,1:18.538
2017,6,37,kvyat,12,1:19.771
2017,6,37,jolyon_palmer,13,1:19.152
2017,6,37,perez,14,1:18.582
2017,6,37,stroll,15,1:18.619
2017,6,37,ocon,16,1:19.389
2017,6,37,ericsson,17,1:17.158
2017,6,37,wehrlein,18,1:18.854
2017,6,37,button,19,1:21.973
2017,6,38,vettel,1,1:15.238
2017,6,38,raikkonen,2,1:15.606
2017,6,38,ricciardo,3,1:33.077
2017,6,38,bottas,4,1:18.055
2017,6,38,max_verstappen,5,1:18.278
2017,6,38,grosjean,6,1:18.167
2017,6,38,hamilton,7,1:16.302
2017,6,38,vandoorne,8,1:17.547
2017,6,38,sainz,9,1:20.461
2017,6,38,kevin_magnussen,10,1:21.668
2017,6,38,kvyat,11,1:19.467
2017,6,38,jolyon_palmer,12,1:18.994
2017,6,38,perez,13,1:18.469
2017,6,38,stroll,14,1:18.280
2017,6,38,ocon,15,1:16.558
2017,6,38,massa,16,1:35.484
2017,6,38,ericsson,17,1:17.057
2017,6,38,wehrlein,18,1:18.544
2017,6,38,button,19,1:19.573
2017,6,39,vettel,1,1:32.673
2017,6,39,raikkonen,2,1:15.527
2017,6,39,ricciardo,3,1:19.829
2017,6,39,bottas,4,1:17.527
2017,6,39,max_verstappen,5,1:17.703
2017,6,39,grosjean,6,1:18.202
2017,6,39,hamilton,7,1:16.317
2017,6,39,vandoorne,8,1:17.499
2017,6,39,sainz,9,1:16.649
2017,6,39,kevin_magnussen,10,1:16.886
2017,6,39,kvyat,11,1:17.556
2017,6,39,jolyon_palmer,12,1:18.376
2017,6,39,perez,13,1:18.497
2017,6,39,stroll,14,1:18.299
2017,6,39,massa,15,1:21.329
2017,6,39,ocon,16,1:37.281
2017,6,39,ericsson,17,1:16.829
2017,6,39,wehrlein,18,1:18.236
2017,6,39,button,19,1:38.074
2017,6,40,vettel,1,1:18.650
2017,6,40,raikkonen,2,1:17.709
2017,6,40,ricciardo,3,1:16.594
2017,6,40,bottas,4,1:17.494
2017,6,40,max_verstappen,5,1:17.443
2017,6,40,hamilton,6,1:17.043
2017,6,40,vandoorne,7,1:17.515
2017,6,40,sainz,8,1:16.797
2017,6,40,grosjean,9,1:35.708
2017,6,40,kevin_magnussen,10,1:16.765
2017,6,40,kvyat,11,1:17.007
2017,6,40,jolyon_palmer,12,1:17.983
2017,6,40,perez,13,1:18.046
2017,6,40,stroll,14,1:18.064
2017,6,40,massa,15,1:17.606
2017,6,40,ericsson,16,1:17.252
2017,6,40,ocon,17,1:19.865
2017,6,40,wehrlein,18,1:22.373
2017,6,40,button,19,1:26.170
2017,6,41,vettel,1,1:16.190
2017,6,41,raikkonen,2,1:17.673
2017,6,41,ricciardo,3,1:18.064
2017,6,41,bottas,4,1:17.980
2017,6,41,max_verstappen,5,1:18.252
2017,6,41,hamilton,6,1:16.388
2017,6,41,vandoorne,7,1:17.616
2017,6,41,sainz,8,1:17.304
2017,6,41,grosjean,9,1:20.908
2017,6,41,kevin_magnussen,10,1:18.074
2017,6,41,kvyat,11,1:17.623
2017,6,41,jolyon_palmer,12,1:18.571
2017,6,41,perez,13,1:18.376
2017,6,41,massa,14,1:16.763
2017,6,41,stroll,15,1:37.776
2017,6,41,ericsson,16,1:17.704
2017,6,41,ocon,17,1:19.299
2017,6,41,wehrlein,18,1:19.215
2017,6,41,button,19,1:17.745
2017,6,42,vettel,1,1:16.352
2017,6,42,raikkonen,2,1:17.293
2017,6,42,ricciardo,3,1:17.191
2017,6,42,bottas,4,1:17.280
2017,6,42,max_verstappen,5,1:17.134
2017,6,42,hamilton,6,1:16.765
2017,6,42,vandoorne,7,1:17.534
2017,6,42,sainz,8,1:17.543
2017,6,42,grosjean,9,1:17.278
2017,6,42,kvyat,10,1:17.974
2017,6,42,perez,11,1:22.497
2017,6,42,massa,12,1:17.013
2017,6,42,kevin_magnussen,13,1:37.448
2017,6,42,jolyon_palmer,14,1:42.639
2017,6,42,stroll,15,1:23.533
2017,6,42,ericsson,16,1:18.471
2017,6,42,ocon,17,1:17.261
2017,6,42,wehrlein,18,1:20.497
2017,6,42,button,19,1:17.335
2017,6,43,vettel,1,1:16.754
2017,6,43,raikkonen,2,1:17.458
2017,6,43,ricciardo,3,1:17.293
2017,6,43,bottas,4,1:16.911
2017,6,43,max_verstappen,5,1:17.091
2017,6,43,hamilton,6,1:17.358
2017,6,43,sainz,7,1:17.692
2017,6,43,grosjean,8,1:17.452
2017,6,43,kvyat,9,1:16.539
2017,6,43,vandoorne,10,1:34.967
2017,6,43,perez,11,1:17.029
2017,6,43,massa,12,1:17.331
2017,6,43,kevin_magnussen,13,1:19.196
2017,6,43,jolyon_palmer,14,1:21.981
2017,6,43,stroll,15,1:18.403
2017,6,43,ericsson,16,1:19.938
2017,6,43,ocon,17,1:19.295
2017,6,43,wehrlein,18,1:18.870
2017,6,43,button,19,1:17.500
2017,6,44,vettel,1,1:16.387
2017,6,44,raikkonen,2,1:17.046
2017,6,44,ricciardo,3,1:16.886
2017,6,44,bottas,4,1:16.765
2017,6,44,max_verstappen,5,1:17.045
2017,6,44,hamilton,6,1:16.835
2017,6,44,sainz,7,1:16.878
2017,6,44,grosjean,8,1:17.237
2017,6,44,kvyat,9,1:16.610
2017,6,44,vandoorne,10,1:20.900
2017,6,44,perez,11,1:17.493
2017,6,44,massa,12,1:16.960
2017,6,44,kevin_magnussen,13,1:16.313
2017,6,44,jolyon_palmer,14,1:17.901
2017,6,44,stroll,15,1:20.495
2017,6,44,ericsson,16,1:17.915
2017,6,44,ocon,17,1:17.864
2017,6,44,wehrlein,18,1:18.532
2017,6,44,button,19,1:17.642
2017,6,45,vettel,1,1:16.566
2017,6,45,raikkonen,2,1:17.493
2017,6,45,ricciardo,3,1:17.316
2017,6,45,bottas,4,1:17.007
2017,6,45,max_verstappen,5,1:16.784
2017,6,45,hamilton,6,1:17.469
2017,6,45,sainz,7,1:17.179
2017,6,45,grosjean,8,1:17.095
2017,6,45,kvyat,9,1:16.625
2017,6,45,vandoorne,10,1:16.665
2017,6,45,perez,11,1:17.191
2017,6,45,massa,12,1:16.948
2017,6,45,kevin_magnussen,13,1:16.677
2017,6,45,jolyon_palmer,14,1:17.612
2017,6,45,stroll,15,1:17.250
2017,6,45,ericsson,16,1:17.540
2017,6,45,ocon,17,1:17.634
2017,6,45,wehrlein,18,1:18.544
2017,6,45,button,19,1:16.918
2017,6,46,vettel,1,1:16.311
2017,6,46,raikkonen,2,1:17.376
2017,6,46,ricciardo,3,1:16.746
2017,6,46,bottas,4,1:16.928
2017,6,46,max_verstappen,5,1:17.248
2017,6,46,sainz,6,1:17.213
2017,6,46,hamilton,7,1:34.116
2017,6,46,grosjean,8,1:17.275
2017,6,46,kvyat,9,1:16.945
2017,6,46,vandoorne,10,1:16.777
2017,6,46,perez,11,1:16.509
2017,6,46,massa,12,1:16.911
2017,6,46,kevin_magnussen,13,1:16.328
2017,6,46,jolyon_palmer,14,1:17.365
2017,6,46,stroll,15,1:17.601
2017,6,46,ericsson,16,1:17.951
2017,6,46,ocon,17,1:17.893
2017,6,46,wehrlein,18,1:18.487
2017,6,46,button,19,1:16.929
2017,6,47,vettel,1,1:16.799
2017,6,47,raikkonen,2,1:17.319
2017,6,47,ricciardo,3,1:16.912
2017,6,47,bottas,4,1:17.256
2017,6,47,max_verstappen,5,1:16.916
2017,6,47,sainz,6,1:17.388
2017,6,47,hamilton,7,1:20.748
2017,6,47,grosjean,8,1:17.875
2017,6,47,kvyat,9,1:17.255
2017,6,47,vandoorne,10,1:16.917
2017,6,47,perez,11,1:16.434
2017,6,47,massa,12,1:16.729
2017,6,47,kevin_magnussen,13,1:16.821
2017,6,47,jolyon_palmer,14,1:17.534
2017,6,47,stroll,15,1:17.795
2017,6,47,ericsson,16,1:17.625
2017,6,47,ocon,17,1:17.695
2017,6,47,wehrlein,18,1:18.595
2017,6,47,button,19,1:16.912
2017,6,48,vettel,1,1:16.069
2017,6,48,raikkonen,2,1:17.015
2017,6,48,ricciardo,3,1:17.228
2017,6,48,bottas,4,1:17.504
2017,6,48,max_verstappen,5,1:17.382
2017,6,48,sainz,6,1:17.140
2017,6,48,hamilton,7,1:16.614
2017,6,48,grosjean,8,1:17.624
2017,6,48,kvyat,9,1:18.144
2017,6,48,vandoorne,10,1:17.154
2017,6,48,perez,11,1:16.674
2017,6,48,massa,12,1:16.853
2017,6,48,kevin_magnussen,13,1:16.749
2017,6,48,jolyon_palmer,14,1:21.716
2017,6,48,stroll,15,1:18.562
2017,6,48,ericsson,16,1:17.772
2017,6,48,ocon,17,1:17.627
2017,6,48,wehrlein,18,1:18.406
2017,6,48,button,19,1:17.085
2017,6,49,vettel,1,1:16.371
2017,6,49,raikkonen,2,1:16.841
2017,6,49,ricciardo,3,1:18.426
2017,6,49,bottas,4,1:17.297
2017,6,49,max_verstappen,5,1:17.093
2017,6,49,sainz,6,1:17.299
2017,6,49,hamilton,7,1:16.624
2017,6,49,grosjean,8,1:17.423
2017,6,49,kvyat,9,1:17.303
2017,6,49,vandoorne,10,1:17.474
2017,6,49,perez,11,1:16.523
2017,6,49,massa,12,1:16.827
2017,6,49,kevin_magnussen,13,1:16.826
2017,6,49,jolyon_palmer,14,1:17.804
2017,6,49,stroll,15,1:18.228
2017,6,49,ericsson,16,1:18.297
2017,6,49,ocon,17,1:18.268
2017,6,49,wehrlein,18,1:21.588
2017,6,49,button,19,1:17.005
2017,6,50,vettel,1,1:16.380
2017,6,50,raikkonen,2,1:16.883
2017,6,50,ricciardo,3,1:16.028
2017,6,50,bottas,4,1:17.822
2017,6,50,max_verstappen,5,1:17.734
2017,6,50,sainz,6,1:17.785
2017,6,50,hamilton,7,1:16.702
2017,6,50,grosjean,8,1:17.641
2017,6,50,kvyat,9,1:17.632
2017,6,50,vandoorne,10,1:17.042
2017,6,50,perez,11,1:16.265
2017,6,50,massa,12,1:16.543
2017,6,50,kevin_magnussen,13,1:16.484
2017,6,50,jolyon_palmer,14,1:16.932
2017,6,50,stroll,15,1:17.602
2017,6,50,ericsson,16,1:17.763
2017,6,50,ocon,17,1:20.325
2017,6,50,wehrlein,18,1:18.701
2017,6,50,button,19,1:17.809
2017,6,51,vettel,1,1:16.898
2017,6,51,raikkonen,2,1:17.022
2017,6,51,ricciardo,3,1:15.756
2017,6,51,bottas,4,1:17.721
2017,6,51,max_verstappen,5,1:17.625
2017,6,51,sainz,6,1:17.099
2017,6,51,hamilton,7,1:16.441
2017,6,51,grosjean,8,1:17.602
2017,6,51,kvyat,9,1:17.968
2017,6,51,vandoorne,10,1:17.060
2017,6,51,perez,11,1:18.433
2017,6,51,massa,12,1:16.562
2017,6,51,kevin_magnussen,13,1:16.767
2017,6,51,jolyon_palmer,14,1:16.828
2017,6,51,stroll,15,1:17.241
2017,6,51,ericsson,16,1:17.372
2017,6,51,ocon,17,1:18.832
2017,6,51,wehrlein,18,1:20.117
2017,6,51,button,19,1:17.321
2017,6,52,vettel,1,1:16.521
2017,6,52,raikkonen,2,1:17.094
2017,6,52,ricciardo,3,1:16.488
2017,6,52,bottas,4,1:17.082
2017,6,52,max_verstappen,5,1:17.297
2017,6,52,sainz,6,1:17.099
2017,6,52,hamilton,7,1:16.933
2017,6,52,grosjean,8,1:17.417
2017,6,52,kvyat,9,1:17.396
2017,6,52,vandoorne,10,1:17.245
2017,6,52,perez,11,1:16.899
2017,6,52,massa,12,1:16.636
2017,6,52,kevin_magnussen,13,1:16.789
2017,6,52,jolyon_palmer,14,1:17.630
2017,6,52,stroll,15,1:17.251
2017,6,52,ericsson,16,1:17.444
2017,6,52,ocon,17,1:16.482
2017,6,52,wehrlein,18,1:19.415
2017,6,52,button,19,1:23.355
2017,6,53,vettel,1,1:16.637
2017,6,53,raikkonen,2,1:16.784
2017,6,53,ricciardo,3,1:16.090
2017,6,53,bottas,4,1:17.318
2017,6,53,max_verstappen,5,1:17.466
2017,6,53,sainz,6,1:17.014
2017,6,53,hamilton,7,1:16.284
2017,6,53,grosjean,8,1:17.369
2017,6,53,kvyat,9,1:17.285
2017,6,53,vandoorne,10,1:17.466
2017,6,53,perez,11,1:16.712
2017,6,53,massa,12,1:16.752
2017,6,53,kevin_magnussen,13,1:16.753
2017,6,53,jolyon_palmer,14,1:17.101
2017,6,53,stroll,15,1:17.132
2017,6,53,ericsson,16,1:22.079
2017,6,53,ocon,17,1:19.045
2017,6,53,wehrlein,18,1:18.218
2017,6,53,button,19,1:18.080
2017,6,54,vettel,1,1:16.025
2017,6,54,raikkonen,2,1:16.465
2017,6,54,ricciardo,3,1:16.370
2017,6,54,bottas,4,1:16.983
2017,6,54,max_verstappen,5,1:17.095
2017,6,54,sainz,6,1:17.004
2017,6,54,hamilton,7,1:15.825
2017,6,54,grosjean,8,1:17.366
2017,6,54,kvyat,9,1:17.415
2017,6,54,vandoorne,10,1:16.902
2017,6,54,perez,11,1:16.472
2017,6,54,massa,12,1:16.959
2017,6,54,kevin_magnussen,13,1:18.208
2017,6,54,jolyon_palmer,14,1:16.850
2017,6,54,stroll,15,1:16.992
2017,6,54,ericsson,16,1:17.430
2017,6,54,ocon,17,1:17.520
2017,6,54,wehrlein,18,1:18.206
2017,6,54,button,19,1:18.028
2017,6,55,vettel,1,1:16.573
2017,6,55,raikkonen,2,1:16.864
2017,6,55,ricciardo,3,1:15.834
2017,6,55,bottas,4,1:16.542
2017,6,55,max_verstappen,5,1:16.693
2017,6,55,sainz,6,1:16.904
2017,6,55,hamilton,7,1:15.831
2017,6,55,grosjean,8,1:17.276
2017,6,55,kvyat,9,1:17.105
2017,6,55,vandoorne,10,1:16.938
2017,6,55,perez,11,1:16.869
2017,6,55,massa,12,1:16.926
2017,6,55,kevin_magnussen,13,1:19.760
2017,6,55,jolyon_palmer,14,1:16.614
2017,6,55,stroll,15,1:16.857
2017,6,55,ericsson,16,1:17.380
2017,6,55,ocon,17,1:17.398
2017,6,55,wehrlein,18,1:18.359
2017,6,55,button,19,1:17.048
2017,6,56,vettel,1,1:16.381
2017,6,56,raikkonen,2,1:16.867
2017,6,56,ricciardo,3,1:16.346
2017,6,56,bottas,4,1:16.563
2017,6,56,max_verstappen,5,1:16.329
2017,6,56,sainz,6,1:17.007
2017,6,56,hamilton,7,1:15.847
2017,6,56,grosjean,8,1:17.665
2017,6,56,kvyat,9,1:17.357
2017,6,56,vandoorne,10,1:17.095
2017,6,56,perez,11,1:16.983
2017,6,56,massa,12,1:16.784
2017,6,56,kevin_magnussen,13,1:17.107
2017,6,56,jolyon_palmer,14,1:17.854
2017,6,56,stroll,15,1:17.206
2017,6,56,ericsson,16,1:17.118
2017,6,56,ocon,17,1:17.547
2017,6,56,wehrlein,18,1:27.338
2017,6,56,button,19,1:17.418
2017,6,57,vettel,1,1:16.103
2017,6,57,raikkonen,2,1:16.343
2017,6,57,ricciardo,3,1:16.342
2017,6,57,bottas,4,1:16.920
2017,6,57,max_verstappen,5,1:16.793
2017,6,57,sainz,6,1:17.093
2017,6,57,hamilton,7,1:15.850
2017,6,57,grosjean,8,1:17.959
2017,6,57,kvyat,9,1:17.791
2017,6,57,vandoorne,10,1:18.300
2017,6,57,perez,11,1:18.334
2017,6,57,massa,12,1:17.079
2017,6,57,kevin_magnussen,13,1:16.912
2017,6,57,jolyon_palmer,14,1:16.692
2017,6,57,stroll,15,1:17.244
2017,6,57,ericsson,16,1:18.212
2017,6,57,ocon,17,1:17.784
2017,6,57,wehrlein,18,1:19.783
2017,6,57,button,19,1:20.954
2017,6,58,vettel,1,1:16.806
2017,6,58,raikkonen,2,1:16.583
2017,6,58,ricciardo,3,1:16.753
2017,6,58,bottas,4,1:17.021
2017,6,58,max_verstappen,5,1:16.959
2017,6,58,sainz,6,1:17.179
2017,6,58,hamilton,7,1:16.523
2017,6,58,grosjean,8,1:17.258
2017,6,58,kvyat,9,1:17.608
2017,6,58,vandoorne,10,1:17.595
2017,6,58,perez,11,1:17.043
2017,6,58,massa,12,1:17.717
2017,6,58,kevin_magnussen,13,1:16.475
2017,6,58,jolyon_palmer,14,1:17.122
2017,6,58,stroll,15,1:17.131
2017,6,58,ericsson,16,1:17.199
2017,6,58,ocon,17,1:17.482
2017,6,59,vettel,1,1:17.011
2017,6,59,raikkonen,2,1:16.647
2017,6,59,ricciardo,3,1:16.747
2017,6,59,bottas,4,1:17.231
2017,6,59,max_verstappen,5,1:16.970
2017,6,59,sainz,6,1:16.684
2017,6,59,hamilton,7,1:17.197
2017,6,59,grosjean,8,1:17.302
2017,6,59,kvyat,9,1:17.291
2017,6,59,vandoorne,10,1:17.186
2017,6,59,perez,11,1:17.461
2017,6,59,massa,12,1:22.082
2017,6,59,kevin_magnussen,13,1:23.806
2017,6,59,jolyon_palmer,14,1:31.045
2017,6,59,stroll,15,1:35.477
2017,6,59,ericsson,16,1:36.375
2017,6,59,ocon,17,1:37.025
2017,6,60,vettel,1,1:22.892
2017,6,60,raikkonen,2,1:30.717
2017,6,60,ricciardo,3,1:30.618
2017,6,60,bottas,4,1:35.649
2017,6,60,max_verstappen,5,1:52.467
2017,6,60,sainz,6,1:36.370
2017,6,60,hamilton,7,1:36.558
2017,6,60,grosjean,8,1:44.446
2017,6,60,kvyat,9,1:44.457
2017,6,60,vandoorne,10,1:45.617
2017,6,60,perez,11,1:45.879
2017,6,60,massa,12,1:44.607
2017,6,60,kevin_magnussen,13,2:01.560
2017,6,60,jolyon_palmer,14,1:44.526
2017,6,60,stroll,15,1:44.400
2017,6,60,ericsson,16,1:43.072
2017,6,60,ocon,17,1:58.687
2017,6,61,vettel,1,2:04.105
2017,6,61,raikkonen,2,1:47.463
2017,6,61,ricciardo,3,1:47.430
2017,6,61,bottas,4,1:43.087
2017,6,61,max_verstappen,5,1:43.899
2017,6,61,sainz,6,1:46.321
2017,6,61,hamilton,7,1:46.861
2017,6,61,grosjean,8,1:46.405
2017,6,61,kvyat,9,1:46.143
2017,6,61,vandoorne,10,1:44.776
2017,6,61,perez,11,1:45.603
2017,6,61,massa,12,1:44.982
2017,6,61,kevin_magnussen,13,1:55.368
2017,6,61,jolyon_palmer,14,1:46.984
2017,6,61,stroll,15,1:41.108
2017,6,61,ericsson,16,1:35.859
2017,6,61,ocon,17,1:27.969
2017,6,62,vettel,1,1:55.428
2017,6,62,raikkonen,2,1:55.343
2017,6,62,ricciardo,3,1:54.691
2017,6,62,bottas,4,1:42.134
2017,6,62,max_verstappen,5,1:28.493
2017,6,62,sainz,6,1:27.684
2017,6,62,hamilton,7,1:27.033
2017,6,62,grosjean,8,1:26.173
2017,6,62,kvyat,9,1:27.216
2017,6,62,vandoorne,10,1:27.184
2017,6,62,perez,11,1:28.038
2017,6,62,massa,12,1:42.681
2017,6,62,kevin_magnussen,13,1:54.530
2017,6,62,jolyon_palmer,14,1:53.832
2017,6,62,stroll,15,1:53.488
2017,6,62,ericsson,16,1:53.582
2017,6,62,ocon,17,1:49.755
2017,6,63,vettel,1,1:54.785
2017,6,63,raikkonen,2,1:53.790
2017,6,63,ricciardo,3,1:53.728
2017,6,63,bottas,4,1:53.751
2017,6,63,max_verstappen,5,1:51.027
2017,6,63,sainz,6,1:49.853
2017,6,63,hamilton,7,1:50.532
2017,6,63,grosjean,8,1:31.065
2017,6,63,kvyat,9,1:30.587
2017,6,63,vandoorne,10,1:29.612
2017,6,63,perez,11,1:41.610
2017,6,63,massa,12,1:20.993
2017,6,63,kevin_magnussen,13,1:50.791
2017,6,63,jolyon_palmer,14,1:51.315
2017,6,63,stroll,15,1:52.157
2017,6,63,ericsson,16,1:50.033
2017,6,63,ocon,17,1:48.153
2017,6,64,vettel,1,1:56.615
2017,6,64,raikkonen,2,1:55.452
2017,6,64,ricciardo,3,1:55.104
2017,6,64,bottas,4,1:52.890
2017,6,64,max_verstappen,5,1:51.985
2017,6,64,sainz,6,1:52.344
2017,6,64,hamilton,7,1:51.390
2017,6,64,grosjean,8,1:50.804
2017,6,64,kvyat,9,1:49.934
2017,6,64,vandoorne,10,1:49.930
2017,6,64,perez,11,1:35.487
2017,6,64,massa,12,1:32.856
2017,6,64,kevin_magnussen,13,1:25.822
2017,6,64,jolyon_palmer,14,1:28.555
2017,6,64,stroll,15,1:30.225
2017,6,64,ocon,16,1:37.332
2017,6,65,vettel,1,2:01.636
2017,6,65,raikkonen,2,2:01.885
2017,6,65,ricciardo,3,2:02.811
2017,6,65,bottas,4,2:02.367
2017,6,65,max_verstappen,5,2:03.389
2017,6,65,sainz,6,2:02.524
2017,6,65,hamilton,7,2:03.827
2017,6,65,grosjean,8,2:03.073
2017,6,65,kvyat,9,2:03.573
2017,6,65,vandoorne,10,2:03.654
2017,6,65,perez,11,2:04.237
2017,6,65,massa,12,2:04.569
2017,6,65,kevin_magnussen,13,1:23.384
2017,6,65,jolyon_palmer,14,1:26.632
2017,6,65,stroll,15,1:26.687
2017,6,65,ocon,16,1:18.624
2017,6,66,vettel,1,1:54.688
2017,6,66,raikkonen,2,1:54.232
2017,6,66,ricciardo,3,1:53.672
2017,6,66,bottas,4,1:52.999
2017,6,66,max_verstappen,5,1:51.507
2017,6,66,sainz,6,1:51.478
2017,6,66,hamilton,7,1:50.066
2017,6,66,grosjean,8,1:49.867
2017,6,66,kvyat,9,1:49.326
2017,6,66,vandoorne,10,1:48.053
2017,6,66,perez,11,1:47.099
2017,6,66,massa,12,1:46.262
2017,6,66,kevin_magnussen,13,1:19.890
2017,6,66,jolyon_palmer,14,1:22.124
2017,6,66,ocon,15,1:19.697
2017,6,66,stroll,16,1:23.721
2017,6,67,vettel,1,1:22.447
2017,6,67,raikkonen,2,1:24.211
2017,6,67,ricciardo,3,1:24.505
2017,6,67,bottas,4,1:24.762
2017,6,67,max_verstappen,5,1:24.640
2017,6,67,sainz,6,1:24.585
2017,6,67,hamilton,7,1:24.384
2017,6,67,grosjean,8,1:24.940
2017,6,67,perez,9,1:24.273
2017,6,67,kvyat,10,1:26.023
2017,6,67,massa,11,1:24.851
2017,6,67,kevin_magnussen,12,1:24.654
2017,6,67,jolyon_palmer,13,1:20.161
2017,6,67,ocon,14,1:17.985
2017,6,67,stroll,15,1:41.251
2017,6,68,vettel,1,1:22.102
2017,6,68,raikkonen,2,1:21.399
2017,6,68,ricciardo,3,1:21.819
2017,6,68,bottas,4,1:22.251
2017,6,68,max_verstappen,5,1:22.091
2017,6,68,sainz,6,1:22.276
2017,6,68,hamilton,7,1:22.070
2017,6,68,grosjean,8,1:22.259
2017,6,68,kvyat,9,1:21.466
2017,6,68,perez,10,1:22.677
2017,6,68,massa,11,1:22.128
2017,6,68,kevin_magnussen,12,1:22.494
2017,6,68,jolyon_palmer,13,1:19.632
2017,6,68,ocon,14,1:17.656
2017,6,68,stroll,15,1:21.103
2017,6,69,vettel,1,1:19.298
2017,6,69,raikkonen,2,1:19.643
2017,6,69,ricciardo,3,1:19.499
2017,6,69,bottas,4,1:19.330
2017,6,69,max_verstappen,5,1:19.487
2017,6,69,sainz,6,1:19.802
2017,6,69,hamilton,7,1:19.771
2017,6,69,grosjean,8,1:19.935
2017,6,69,kvyat,9,1:20.074
2017,6,69,perez,10,1:20.176
2017,6,69,massa,11,1:20.276
2017,6,69,kevin_magnussen,12,1:20.253
2017,6,69,jolyon_palmer,13,1:19.102
2017,6,69,ocon,14,1:18.908
2017,6,69,stroll,15,1:16.889
2017,6,70,vettel,1,1:18.193
2017,6,70,raikkonen,2,1:18.420
2017,6,70,ricciardo,3,1:18.245
2017,6,70,bottas,4,1:18.777
2017,6,70,max_verstappen,5,1:18.972
2017,6,70,sainz,6,1:18.871
2017,6,70,hamilton,7,1:19.072
2017,6,70,grosjean,8,1:19.005
2017,6,70,kvyat,9,1:18.637
2017,6,70,perez,10,1:18.780
2017,6,70,massa,11,1:18.870
2017,6,70,kevin_magnussen,12,1:19.202
2017,6,70,jolyon_palmer,13,1:18.482
2017,6,70,ocon,14,1:18.667
2017,6,70,stroll,15,1:16.958
2017,6,71,vettel,1,1:17.398
2017,6,71,raikkonen,2,1:17.791
2017,6,71,ricciardo,3,1:17.918
2017,6,71,bottas,4,1:17.870
2017,6,71,max_verstappen,5,1:17.637
2017,6,71,sainz,6,1:18.682
2017,6,71,hamilton,7,1:19.935
2017,6,71,grosjean,8,1:19.245
2017,6,71,kvyat,9,1:19.569
2017,6,71,perez,10,1:20.165
2017,6,71,massa,11,1:19.609
2017,6,71,kevin_magnussen,12,1:19.236
2017,6,71,jolyon_palmer,13,1:18.575
2017,6,71,ocon,14,1:18.652
2017,6,71,stroll,15,1:16.075
2017,6,72,vettel,1,1:16.854
2017,6,72,raikkonen,2,1:17.615
2017,6,72,ricciardo,3,1:17.714
2017,6,72,bottas,4,1:17.618
2017,6,72,max_verstappen,5,1:17.611
2017,6,72,sainz,6,1:18.710
2017,6,72,hamilton,7,1:18.387
2017,6,72,grosjean,8,1:19.359
2017,6,72,massa,9,1:19.149
2017,6,72,kevin_magnussen,10,1:19.287
2017,6,72,jolyon_palmer,11,1:19.363
2017,6,72,ocon,12,1:19.450
2017,6,72,perez,13,1:47.013
2017,6,73,vettel,1,1:17.920
2017,6,73,raikkonen,2,1:17.762
2017,6,73,ricciardo,3,1:17.517
2017,6,73,bottas,4,1:17.393
2017,6,73,max_verstappen,5,1:17.546
2017,6,73,sainz,6,1:17.761
2017,6,73,hamilton,7,1:17.459
2017,6,73,grosjean,8,1:18.174
2017,6,73,massa,9,1:17.639
2017,6,73,kevin_magnussen,10,1:18.387
2017,6,73,jolyon_palmer,11,1:18.713
2017,6,73,ocon,12,1:18.839
2017,6,73,perez,13,1:19.172
2017,6,74,vettel,1,1:16.665
2017,6,74,raikkonen,2,1:17.168
2017,6,74,ricciardo,3,1:17.153
2017,6,74,bottas,4,1:17.286
2017,6,74,max_verstappen,5,1:17.079
2017,6,74,sainz,6,1:17.223
2017,6,74,hamilton,7,1:16.694
2017,6,74,grosjean,8,1:17.536
2017,6,74,massa,9,1:17.321
2017,6,74,kevin_magnussen,10,1:17.682
2017,6,74,jolyon_palmer,11,1:17.758
2017,6,74,ocon,12,1:17.513
2017,6,74,perez,13,1:16.702
2017,6,75,vettel,1,1:16.275
2017,6,75,raikkonen,2,1:17.315
2017,6,75,ricciardo,3,1:17.011
2017,6,75,bottas,4,1:16.929
2017,6,75,max_verstappen,5,1:17.563
2017,6,75,sainz,6,1:17.349
2017,6,75,hamilton,7,1:16.921
2017,6,75,grosjean,8,1:17.681
2017,6,75,massa,9,1:17.667
2017,6,75,kevin_magnussen,10,1:17.919
2017,6,75,jolyon_palmer,11,1:17.516
2017,6,75,ocon,12,1:17.382
2017,6,75,perez,13,1:15.017
2017,6,76,vettel,1,1:16.838
2017,6,76,raikkonen,2,1:16.943
2017,6,76,ricciardo,3,1:16.742
2017,6,76,bottas,4,1:17.154
2017,6,76,max_verstappen,5,1:16.857
2017,6,76,sainz,6,1:17.230
2017,6,76,hamilton,7,1:17.338
2017,6,76,grosjean,8,1:17.408
2017,6,76,massa,9,1:17.590
